artist_id1,artist_id2
4j5KBTO4tk7up54ZirNGvK,66PtrzyZmtV4OspjQADcxO
1gR0gsQYfi6joyO1dlp76N,6Sj0xPgL10iWHdNSlAboEE
3Oim8XBPbznAa8Jj8QzNc8,0LCjMfb2QjmLI7AVFXNPjJ
3TVXtAsR1Inumwj472S9r4,6mHYnQ5E6ATfZ1a3nFGYrA
3nFkdlSjzX9mRTtwJOzDYB,3E2Xmu6fX5wh3HW88RaZgF
6XwwFnewNgWp81MYMK8zLq,6hRZbqceCYekuaqNq5imAN
1Zz6NBe8UIZjm88TvehFtx,1Zz6NBe8UIZjm88TvehFtx
1lc8mnyGrCLtPhCoWjRxjM,0sdRitxWElnWbyUG3vnOGw
54QMjE4toDfiCryzYWCpXX,54QMjE4toDfiCryzYWCpXX
4fQHCuys7JZvaQzRvB1kPR,4fQHCuys7JZvaQzRvB1kPR
7bXgB6jMjp9ATFy66eO08Z,7bXgB6jMjp9ATFy66eO08Z
7aA592KWirLsnfb5ulGWvU,7wW1zqhfXraiKNp8pmFKGi
6nS5roXSAGhTGr34W6n7Et,3GFEp9Xnah75qhBeNQJvx6
1Cs0zKBU1kc0i8ypK3B9ai,4E6qYqhEd16jLWcW6GegAv
6MzxeKydmXufvX7HYPknFW,1pTg13rrWmPZI5s1GWV528
2BQVRw9md4UKcGUrDXABCD,5rwUYLyUq8gBsVaOUcUxpE
2AsusXITU8P25dlRNhcAbG,4LNRPI5FBrxxbETdKIrEtE
2AsusXITU8P25dlRNhcAbG,3WMRHQbqvuekasaokZD3PI
2jmSHT5SGq5qAFWQ62kphd,2jmSHT5SGq5qAFWQ62kphd
2jmSHT5SGq5qAFWQ62kphd,2jmSHT5SGq5qAFWQ62kphd
3HrczLBDJXJu6dJWEMbKHa,3HrczLBDJXJu6dJWEMbKHa
3tQx1LPXbsYjE9VwN1Peaa,3tQx1LPXbsYjE9VwN1Peaa
4qobOrZpdUri80gScwsHfs,4qobOrZpdUri80gScwsHfs
7lsnwlX6puQ7lcpSEpJbZE,7lsnwlX6puQ7lcpSEpJbZE
6OitufAAfm8LigmwPnBllb,6OitufAAfm8LigmwPnBllb
0DxeaLnv6SyYk2DOqkLO8c,6ejhZKxWJr9apHAzj74DHv
6MzxeKydmXufvX7HYPknFW,2GunBeVxhbvviEIdAcTYp2
