id,vid,name,artist,genre,tags,created_at,updated_at,staff,likes,director,spotify_id,spotify_pop
332,C169fjEBC3o,Everything To Me,Lips,", rock, indie, alternative, indie rock, chillwave,",,2015-12-25 00:00:00,,0,0,,6LDmNRL04GXu2yWxkSpu2o,0
105,129pN3dobGM,The World Should Revolve Around Me,Little Jackie,", r&b,",,2015-12-25 00:00:00,,0,0,,1qi1FFpqMQKnHfzEMjdind,0
375,eIGh4Nc1fAM,All I Do,Logic,", hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
376,fPEsDF5WL1w,The Spotlight,Logic,", hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
138,S77zUWqawag,Around My Way,Lupe Fiasco,", hip hop,",,2015-12-25 00:00:00,,0,0,,2Vba5MBCdGqcE57GSiOstv,0
76,nskaoVf8PPM,"I Follow Rivers (The Magician Remix),",Lykke Li,", indie pop,",,2015-12-25 00:00:00,,0,0,,4Jv7lweGIUOFQ7Oq2AtAh9,0
31,RZNvjaJZVMg,Tiny Anthem,M Machine,", electro house, alternative dance, progressive house,",,2015-12-25 00:00:00,,0,0,,0,0
193,ewRjZoRtu0Y,Paper Planes,M.I.A.,", hard rock,",,2015-12-25 00:00:00,,0,0,,1kusepF3AacIEtUTYrw4GV,0
161,a8Iqskd_Vq8,Steve McQueen,M83,", synthpop, shoegaze, dream pop, post-rock, ambient,",,2015-12-25 00:00:00,,0,0,,5iXWkUMZYRZADokxXnniYt,0
16,wIuBcb2T55Q,My Kind of Woman,Mac DeMarco,", alternative,",weird/thrift shop,2015-12-25 00:00:00,,0,0,,2OFrAsP5Vrcb0DtsPNsm54,0
436,1nZKwreCVtU,America,Mac Miller feat. Casey Veggies ,", hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
320,Puph1hejMQE,"Ready, Able",Grizzly Bear,", indie rock, folk rock, psychadelic pop, neo-psychadelia, art rock, experimental,",,2015-12-25 00:00:00,,0,0,,5cf1ZfI16kHp3S1ySpQ36G,0
65,KuPTc_aWh2k,Love Strong,Moon Boots,", electronic, electronica,",,2015-12-25 00:00:00,,0,1,,2NhjrPCaQzDULWWZ0kOcGU,0
453,fvDQy53eldY,Otherside (Fences Remix) ,Macklemore x Ryan Lewis,", hip hop, alternative hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
435,GjeM73Kx8nk,Compuphonic,Maddslinky,", uk garage, 2-step garage, uk funky, broken beat,",,2015-12-25 00:00:00,,0,0,,0,0
384,B496Qv0CuOQ,Pop Culture,Madeon,", french house, electro house, house, nu-disco, pop,",,2015-12-25 00:00:00,,0,0,,0,0
369,PIh2xe4jnpk,Rude,MAGIC!,", pop,",,2015-12-25 00:00:00,,0,0,,3tCwjWLicbjsMCvXhN0WOE,0
8,ytIfSuy_mOA,Get Free,Major Lazer feat. Amber,", alternative,",chill/foreign,2015-12-25 00:00:00,,0,0,,42xDAj5qNVFcxciJP3hSJd,0
41,gCYcHz2k5x0,Animals,Martin Garrix,", edm, electro house, big room, house, progressive house,",,2015-12-25 00:00:00,,0,0,,6JEntXLt4z98CcDtIH9sU7,0
391,nJSdYlAFKqA,Don't Look Down,Martin Garrix feat. Usher,", edm, electro house, big room, house, progressive house,",,2015-12-25 00:00:00,,0,0,,5M9jOReAKGZ2AttVefFjTY,0
49,AwLzZoB6y8A,Mozart,Mat Zo & Arty,", dance, electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0,0
275,WgBeu3FVi60,Daylight,Matt ,", indie pop, alternative dance,",,2015-12-25 00:00:00,,0,0,,0,0
276,mJsVCi0UsSM,Let's Go,Matt ,", indie pop, alternative dance,",,2015-12-25 00:00:00,,0,0,,0,0
393,s2_YDtKmsVA,Gibberish,MAX feat. Hoodie Allen,", hip hop, pop,",,2015-12-25 00:00:00,,0,0,,78V3IWdq5QGnmZrI70qE5k,0
317,7PCkvCPvDXk,All About That Bass,Meghan Trainor,", pop, doo-wop,",,2015-12-25 00:00:00,,0,0,,0ifSeVGUr7py5GggttDhXw,0
194,v29I0srhPwg,I Folllow You,Melody's Echo Chamber,", pyschedelic rock, neo-psychedelia, dream pop, space rock,",,2015-12-25 00:00:00,,0,0,,77IywFOJxAk4uwdIss1Qsr,0
207,sfy0_vhfb-s,Crystallized,Melody's Echo Chamber,", pyschedelic rock, neo-psychedelia, dream pop, space rock,",,2015-12-25 00:00:00,,0,0,,1QhfLopkAAkDRpUmMJ1ZSh,0
179,9PnOG67flRA,The Bay,Metronomy,", nu-disco, wonky pop,",,2015-12-25 00:00:00,,0,0,,3ySxo6vRP0t9WCqhYXXMWN,0
180,zbshkpe7vZE,I'm Aquarius,Metronomy,", nu-disco, wonky pop,",,2015-12-25 00:00:00,,0,0,,5gRBzv7QQJXz7HkEJYBIyx,0
261,9P2w_hq8YTk,Everything Goes My Way,Metronomy,", nu-disco, wonky pop,",,2015-12-25 00:00:00,,0,0,,7r3oumwvHjsnh5IPtGrfNB,0
273,sFrNsSnk8GM,The Look,Metronomy,", nu-disco, wonky pop,",,2015-12-25 00:00:00,,0,0,,3b4GWSS7QnzRKqH0mEYcFH,0
256,A_J7kEhY9sM,Wild Boy,MGK ft. WAKA FLOCKA FLAME,", hip hop,",,2015-12-25 00:00:00,,0,0,,6vO90gbxZCq7fw2e0pSRkw,0
163,MmZexg8sxyk,Electric Feel,MGMT,", psychedelic rock, indie rock, psychedelic pop, indietronica,",,2015-12-25 00:00:00,,0,0,,3FtYbEfBqAlGO46NUDQSAt,0
321,fe4EK4HSPkI,Kids,MGMT,", psychedelic rock, indie rock, psychedelic pop, indietronica,",,2015-12-25 00:00:00,,0,0,,1jJci4qxiYcOHhQR247rEU,0
25,s-BW2gKnVz8,Do You,Miguel,", pop rock, r&b,",,2015-12-25 00:00:00,,0,0,,4THgRPmLvhNmM9Lzj8qrvH,0
86,G29d6RDSK1c,This Must Be The Place,Miles Fisher,", pop,",,2015-12-25 00:00:00,,0,0,,55h72bRMkO7jqGDziRKrxF,0
112,LrUvu1mlWco,We Can't Stop,Miley Cyrus,", r&b, dance-pop,",,2015-12-25 00:00:00,,0,0,,2y4lAQpi5VTNLu2ldeTdUH,0
398,r8BsuT0PWdI,Flashed Junk Mind,Milky Chance,", chill,",chill,2015-12-25 00:00:00,,0,0,,5mpLcXEsk3jjzLFGuNKk5I,0
238,JcaYKuK-q40,Slide,Missy Elliot,", hip hop, r&b,",,2015-12-25 00:00:00,,0,0,,0,0
94,ALFu4D5NGbg,New Year's Eve,MO,", pop,",,2015-12-25 00:00:00,,0,0,,0,0
382,p6QPwByNxlc,All That I Know,Moosh ,", hip hop, rap,",,2015-12-25 00:00:00,,0,0,,0,0
278,aVBH1qIqe7Y,You Took Your Time,Mount Kimbie feat. King Krule,", post-dubstep, minimal, ambient,",,2015-12-25 00:00:00,,0,0,,3zBgPi9s8iroxNQ5rNYeQR,0
3,xc1u9X4HFAE,False Astronomy,Mr. Lies,", chill,",smoke/chill/relaxed,2015-12-25 00:00:00,,0,0,,0,0
333,j37SniohwFA,Sierra Leone,Mt. Eden,", dubstep, edm,",,2015-12-25 00:00:00,,0,0,,5l6tv2lFylSdCgkWyfHC0P,0
318,3O1_3zBUKM8,La La La,Naughty Boy feat. Sam Smith,", uk garage, r&b, dance-pop,",,2015-12-25 00:00:00,,0,0,,36pLU2ywVeBKEF0rrKtmCB,0
40,NQq7tmwvjr8,"Reason (Hook & Sling Remix),",Nervo,", edm, electro house, progressive house,",,2015-12-25 00:00:00,,0,0,,0,0
446,_woNBiIyOKI,Eclipse,Nosaj Thing,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
448,aPAkcB5JgYc,Us,Nosaj Thing,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
447,cxa1Y71Lgyg,Ethereal,Nosaj Thing and Pretty Lights,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
449,GK8mtokmoaQ,Try,Nosaj Thing feat. Toro Y Moi,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,0EBMyND2B1nwT6SNvVEa2F,0
110,6vYnas6q3Sg,CoCo,O.T. Genesis,", hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
57,NyPtlOoCmV4,My Friends Never Die,Odesza,", indietronica, electropop, chillwave,",,2015-12-25 00:00:00,,0,0,,2eMh8ISgK9dylE51SJUixA,0
150,Z7enjMpDggk,Sun Models,ODESZA,", indietronica, electropop, chillwave,",,2015-12-25 00:00:00,,0,0,,7jZHUhAmW5oq1cq6s8IxmK,0
294,0gEVaniPOmU,Mountain Sound,Of Monsters and Men,", indie folk, indie pop,",,2015-12-25 00:00:00,,0,0,,60ZGteAEtPCnGE6zevgUcd,0
280,dLa_ryRjC7M,If I Lose Myself (Alesso Remix),OneRepublic,", pop rock, alternative rock,",,2015-12-25 00:00:00,,0,0,,0,0
159,UylPrMcurB8,Always,Panama,", electronic, alternative, indie pop, electronica,",,2015-12-25 00:00:00,,0,0,,4jozjPDv6YVVDmDqDQqyTf,0
438,I-hDU63G1lc,Stay Forever,Panama,", electronic, alternative, indie pop, electronica,",,2015-12-25 00:00:00,,0,0,,0ecsmeAZzwOKIwceh23HoE,0
441,YMKZIaIN7O4,It's Not Over,Panama,", electronic, alternative, indie pop, electronica,",,2015-12-25 00:00:00,,0,0,,2tYyyvbRngq9Z6LTTFko6Y,0
162,T0RvPYRRRbE,Sleepyhead,Passion Pit,", alternative dance, indietronica, synthpop, indie pop, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,4prEPl61C8qZpeo3IkYSMl,0
259,5bfseWNmlds,Sleepyhead,Passion Pit,", alternative dance, indietronica, synthpop, indie pop, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,4prEPl61C8qZpeo3IkYSMl,0
371,ru-LgSvOCrE,Otherside,Macklemore x Ryan Lewis,", hip hop, alternative hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
293,ghb6eDopW8I,Little Talks,Of Monsters and Men,", indie folk, indie pop,",,2015-12-25 00:00:00,,0,0,,3a2tuvXCHbW5nuUckuHkKT,0
184,pAwR6w2TgxY,Alice,Pogo,", big beat, electronica, trip hop, house, plunderphonics,",,2015-12-25 00:00:00,,0,0,,6h4yONyGIFXYhrvEX6jVeb,0
167,_Afy5B-rWoc,One Day They'll Know (ODESZA Remix),Pretty Lights,", electronica, nu jazz, hip hop, soul, glitch hop, trip hop, downtempo,",,2015-12-25 00:00:00,,0,0,,4n6z0yh2ZpoGh0RNyGVu52,0
287,SDTZ7iX4vTQ,Foster The People,Pumped Up Kicks,", indie pop, alternative rock, indietronica, alternative dance, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,0,0
58,PmRraoL9v7k,Lofticries,Purity Ring,", synthpop, trip hop, dream pop, witch house, futurepop, electronic, electronica,",,2015-12-25 00:00:00,,0,0,,45aZM1UAGfThfsQ6haapFu,0
186,2dN9K8XoDm4,Obedear,Purity Ring,", synthpop, trip hop, dream pop, witch house, futurepop, electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0AVzhaaOaGgdyXJ2orgfwC,0
265,AgueBRR8yLk,Gambler,QuESt,", hip hop, rap,",,2015-12-25 00:00:00,,0,0,,0,0
400,37RYC5aZlRo,Cheap Sunglasses,RAC feat. Matthew Koma,", nu-disco, indietronica, indie rock, alternative dance, synthpop, electronica,",synth-pop/upbeat,2015-12-25 00:00:00,,0,0,,4MatjVmXUxuBf7WeInnRBG,0
404,yju0tRxfGGY,Hollywood,RAC feat. Penguin Prison,", nu-disco, indietronica, indie rock, alternative dance, synthpop, electronica,",synth-pop/upbeat,2015-12-25 00:00:00,,0,0,,3xEqegrcyQtfhWeEMnDyCG,0
39,Jl0G3uH71B8,Rad Anthem,Rad Omen,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0OGkg1K6JEmljfa4XkSnkn,0
270,89ODQea3U0k,Rad Anthem,Rad Omen,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0OGkg1K6JEmljfa4XkSnkn,0
373,wPNa9YddRqs,Escape,Radical Something,", alternative, hip hop, reggae, pop,",,2015-12-25 00:00:00,,0,0,,70H1jzRQGqgJ0frP4HTiiF,0
372,SfIBy2I13CQ,Be Easy,Radical Something feat. Kinetics,", alternative, hip hop, reggae, pop,",,2015-12-25 00:00:00,,0,0,,3yBuFPKjJuDCZGK86qXwgo,0
451,fwrY0D2ACNk,Throw Sum Mo,Rae Sremmurd feat. Nicki Minaj and Young Thug,", trap, hip hop,",,2015-12-25 00:00:00,,0,0,,5uqphUYsR45kPYplrYSAQh,0
104,YlUKcNNmywk,Californication,Red Hot Chili Peppers,", funk rock, alternative rock, funk metal,",,2015-12-25 00:00:00,,0,0,,34KTEhpPjq6IAgQg2yzJAL,0
349,sng_CdAAw8M,Open,Rhye,", alternative r&b, downtempo, soul,",,2015-12-25 00:00:00,,0,0,,3JsA2sWDNR9oQogGAzqqtH,0
351,JJS5ywEIsA4,The Fall,Rhye,", alternative r&b, downtempo, soul,",,2015-12-25 00:00:00,,0,0,,35yZkNFNVosiHE6Uj0COVM,0
111,pudIZbCRq_c,Throw some D's,Rich Boy,", hip-hop/rap,null,null,",,2015-12-25 00:00:00,,0,0,,6SmPPtaMnfxgz5duA6t9Cu,0
432,CvBfHwUxHIk,Umbrella,Rihanna feat. Jay-Z,", pop, r&b, reggae, hip hop, dance-pop,",,2015-12-25 00:00:00,,0,0,,49FYlytm3dAAraYgpoJZux,0
366,8ip8OsExLJs,Down With The Trumpets,Rizzle Kicks,", british hip hop, alternative hip hop,",,2015-12-25 00:00:00,,0,0,,1Fxp4LBWsNC58NwnGAXJld,0
367,YA_tBIOt8MY,Miss Cigarette,Rizzle Kicks,", british hip hop, alternative hip hop,",,2015-12-25 00:00:00,,0,0,,72Htalpn6n4NDZx4OgQmlq,0
341,sAHR5AIAzAc,Blurred Lines,Robin Thicke,", r&b, soul, disco, funk,",,2015-12-25 00:00:00,,0,0,,0n4bITAu0Y0nigrz3MFJMb,0
346,_VTY8ftr1vY,Wanna Love You Girl,Robin Thicke feat. Pharrell Williams,", r&b, soul, disco, funk,",,2015-12-25 00:00:00,,0,0,,0KM6AKdy0UPr7U4s7nPuwc,0
424,jhKJ7TYugXE,So Bad (Synkro Dub Mix),Robots Don't Sleep,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0,0
165,_FD5u2TO-f8,Wave Racer,Rock U Tonight,", electronic, music, dance,",,2015-12-25 00:00:00,,0,0,,0,0
117,bSdtvfBQd6c,Out of the Black,Royal Blood,", hard rock, blues rock, garage rock, rock,",,2015-12-25 00:00:00,,0,0,,2nIulsLMiP2SMTDrtxfQXX,0
350,mpKVXTMGWEc,In Space,Royksopp,", electronic, trip hop, ambient, downtempo, chill-out, house, synthpop, eurodance,",,2015-12-25 00:00:00,,0,0,,0,0
173,tSOUR7fi0eE,Raptor,Rustie,", electronic dance music, electronic, electronica, wonky, instrumental hip hop, dubstep, grime,",,2015-12-25 00:00:00,,0,0,,7dPlyKfNCdTcZTR7dsmhSJ,0
29,Y7y0iEQ_4iE,Snow in Newark,Ryan Hemsworth,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,5BF0Di2gIXV5wdlnobIKLF,0
337,ukNOaKeUEQY,Awkward,San Cisco,", indie pop, indie rock, indie folk,",,2015-12-25 00:00:00,,0,0,,6Zkl0z6XpRKOASu1KkvS0l,0
379,cLCaVZ3fmU0,Too Much Time Together,San Cisco,", indie pop, indie rock, indie folk,",,2015-12-25 00:00:00,,0,0,,0LcVvD1iPjqkfVdWd7ClfA,0
7,mIMMZQJ1H6E,Disparate Youth,Santigold,", pop, electronic,",,2015-12-25 00:00:00,,0,0,,0t2QiRkpag0fAgs9zuCPlH,0
177,OcAMZmph6j8,Careless Over You,Sasha Keeble,", pop, dance, r&b, trip hop, ambient, soul,",,2015-12-25 00:00:00,,0,0,,0,0
61,_x6DmYxnBaI,Hold On,SBTRKT,", post-dubstep, indie pop, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
433,A-LEiOzXHWM,Wildfire,SBTRKT,", post-dubstep, indie pop, electronic,",,2015-12-25 00:00:00,,0,0,,65jAG0pqo7HI7OZCKejN4K,0
144,_L2vJEb6lVE,Collard Greens,SchoolBoy Q ft. Kendrick Lamar,", hip hop,",,2015-12-25 00:00:00,,0,0,,0zO8ctW0UiuOefR87OeJOZ,0
425,tv8Se8xSMiw,Places,Shlomo,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
428,iMaQEZLVpR8,No More,Shlomo feat. Jeremih,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
426,K0YgU75_ZG0,Bo Peep (Do You Right),Shlomo fet. Jeremih,", electronic, hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
380,_sDflY5UfRo,Buzzin',Shwayze,", alternative hip hop, hip hop,",,2015-12-25 00:00:00,,0,0,,3wQaW4rEZe7AaDrlrX4eDy,0
155,FnIoZsD2X84,No Other Way,Sinead Harnett ft. Snakehips,", electronic, dance, soul, r&b,",,2015-12-25 00:00:00,,0,0,,5LuXEmya3JlX3ZfdudPAbO,0
218,YJVmu6yttiw,Bangarang,SKRILLEX,", electronica, electronic, electronic dance, dubstep, electro house, post-hardcore,",,2015-12-25 00:00:00,,0,0,,6VRhkROS2SZHGlp0pxndbJ,0
209,fT50k14Rc9A,Youths,Slow Magic,", electronic, music, dance,",,2015-12-25 00:00:00,,0,0,,3G1dAbgApP4NlwMKY1ZMnQ,0
353,EWb8oUwubWg,Forever Pt. II,Snakehips,", electronic, electronica, r&b,",,2015-12-25 00:00:00,,0,0,,4yvKqltUO2ogccevjmT5Yc,0
254,SIQihN--98Y,Let's Get Blown,"Snoop Dogg, Pharrell Williams",", hip hop, pbr&b, r&b, g-funk,",,2015-12-25 00:00:00,,0,0,,0,0
307,e17iXDf0NGE,Lessons,SOHN,", electronic, ambient, pbr&b, r&b,",,2015-12-25 00:00:00,,0,0,,4jEYbXkcIctffZOkcJONoO,0
422,aSjCJdRFbpk,Love You In The Dark,Sombear,", alternative,",,2015-12-25 00:00:00,,0,0,,7qDeafHiegLRnqFDGNRxlR,0
357,RsQjC5zVnt8,Fall In Love,Phantogram,", electronica, indie pop, trip hop, dream pop, shoegaze,",,2015-12-25 00:00:00,,0,0,,5imUTBF35uIoABlV9g9da2,0
284,7HPMK9Uxq3I,Elevate,St. Lucia,", indie electronic, synthpop,",,2015-12-25 00:00:00,,0,0,,5BxVRqpZi6tIhAap1ZjzVD,0
301,7IKIKLepGCs,High,Sun Glitters,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0,0
302,4MLhthz4IJ8,Only You,Sun Glitters,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0,0
303,LgzBM7EeR7o,Fading Days,Sun Glitters,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,4px2SS3vwymJYyCxIiiYEe,0
304,nZekR2Gdusk,Lonely Trip,Sun Glitters,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,1EC0kxOYVgusryPwsMk18u,0
354,Qr5AIKRPIHo,Coffee,Sylvan Esso,", electronic, indie pop,",,2015-12-25 00:00:00,,0,0,,71cUqXJ3h1r0Ees6YdENLU,0
355,xnBjwrRmo2U,Play It Right,Sylvan Esso,", electronic, indie pop,",,2015-12-25 00:00:00,,0,0,,4ZLkFtuDGGbPP4XEsx593Y,0
352,_3ZI_TGTJ0g,On My Own,T. Williams feat. TALA,", dance, garage rock, electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0,0
153,SPXWK_7nXuc,Think of You,T. Williams ft. Tendai,", dance, garage rock, electronic, electronica,",,2015-12-25 00:00:00,,0,0,,0,0
340,U6z_cilnJzg,Why You Wanna,T.I.,", hip hop,",,2015-12-25 00:00:00,,0,0,,7n37dToRMRqUhdOnh9sEhB,0
120,BgK_Er7WZVg,Mind Mischief,Tame Impala,", psychedelic rock, psychedelic pop, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,6ewQE1dNPv9qqlnB1CxrvM,0
315,e-ORhEE9VVg,Blank Space,Taylor Swift,", country, pop,",,2015-12-25 00:00:00,,0,0,,0,0
316,nfWlot6h_JM,Shake It Off,Taylor Swift,", country, pop,",,2015-12-25 00:00:00,,0,0,,0,0
118,LQ_LUoLTKLo,Let Go,The Japanese Popstars,", electronic, house, electronica,",,2015-12-25 00:00:00,,0,0,,0,0
53,Wv2AQahZwMc,"Shot at Night (Cazzette Remix),",The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,2015-12-25 00:00:00,,0,0,,0,0
87,X4YK-DEkvcw,Shot At The Night,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,2015-12-25 00:00:00,,0,0,,2aZ2Co4NeQRsqWcU930zHT,0
364,ff0oWESdmH0,When You Were Young,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,2015-12-25 00:00:00,,0,0,,70wYA8oYHoMzhRRkARoMhU,0
454,3BwzP1laWkQ,Just Another Girl,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,2015-12-25 00:00:00,,0,0,,3aVyHFxRkf8lSjhWdJ68AW,0
370,emOKaGi8u5U,Classic,The Knocks feat. Powers,", edm, nu-disco, dance,",,2015-12-25 00:00:00,,0,0,,42UaTVeWaNaME7ttu61ykG,0
295,zvCBSSwgtg4,Ho Hey,The Lumineers,", indie folk, folk rock, americana,",,2015-12-25 00:00:00,,0,0,,0W4Kpfp1w2xkY3PrV714B7,0
123,Rcp8SE_FxBg,Pelican,The Maccabees,", indie rock,",,2015-12-25 00:00:00,,0,0,,3rbVv0XOyXcI27mMaJqz4F,0
46,TFXlWfzW9Uo,Sunlight,The Magician,", house, nu-rock,",,2015-12-25 00:00:00,,0,0,,5r3aYGutXgsxSqB6W3RrzJ,0
164,GCdwKhTtNNw,Sweater Weather,The Neighborhood,", alternative,",,2015-12-25 00:00:00,,0,0,,0,0
92,RoLTPcD1S4Q,Simple Song,The Shins,", indie rock, alternative rock, folk rock, dream pop, indie pop, surf rock,",,2015-12-25 00:00:00,,0,0,,48bo7uexDvAThcRDvEB2W7,0
60,JPIhUaONiLU,Often,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,5SqSckut3FcoQKmGkMWgp1,0
236,T8oLQmqHnws,The Morning,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,6u0dQik0aif7FQlrhycG1L,0
237,T7m9Cu-bjOE,Loft Music,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,7xqANDRz8JFxkwfY65WISy,0
235,4F1JFPSQSlE,What You Need,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,7IpDQcksaT8SxS7vOX4SRm,0
405,2WRuDAasz-8,I Stand Alone,Theophilus London,", rap, hip hop,",rap/chill,2015-12-25 00:00:00,,0,0,,4ia0bq2D0F5zR4gpA92vfN,0
406,HChafej1nbo,Why Even Try,Theophilus London feat. Sara Quin,", rap, hip hop,",rap/chill,2015-12-25 00:00:00,,0,0,,2JG3jjbpzUbRaRYLLvYWGB,0
196,O0_ardwzTrA,So Many Details,Toro Y Moi,", indie pop, electronic, synthpop, chillwave, r&b, hip hop, pbr&b,",,2015-12-25 00:00:00,,0,0,,5Z7cI9glyUTDTRtWSs8K9I,0
12,5jUGAVUwhRU,Down on My Luck,Vic Mensa,", rap, hip hop,",hip-hop/club,2015-12-25 00:00:00,,0,0,,0fRsAGSCbEjdSYM1U3NYx2,0
344,3L_yR_gHGo8,Alternate World,Son Lux,", post-rock, alternative hip hop, trip hop,",,2015-12-25 00:00:00,,0,0,,3vIlnG9R3WboUOC1Obs7SY,0
311,BrjhkRIsAiw,Breathe,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
312,g_uoH6hJilc,King,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
313,6nJCF01b510,Desire,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
93,JyBl5ZgnEr4,Ambling Alp,Yeasayer,", experimental rock, psychedelic pop, worldbeat,",,2015-12-25 00:00:00,,0,0,,6qYC8cq0UiP5oeHkqYMagH,0
143,xvGStAFxXfs,Uptown Funk Remix,YONAS,", hip hop, rap, alternative hip hop, pop,",,2015-12-25 00:00:00,,0,0,,0,0
125,2CAF26JV9qs,First Days of Something,Young Dreams,", alternative,",,2015-12-25 00:00:00,,0,0,,5cTY3UsjrwOpS7VC1Hq2ab,0
126,I1a6h2QIzdQ,Fog Of War,Young Dreams,", alternative,",,2015-12-25 00:00:00,,0,0,,5QGtJmeNShQNY1bo6LFs7G,0
127,LAyKt9pxp7I,Young Dreams,Young Dreams,", alternative,",,2015-12-25 00:00:00,,0,0,,0AsiEE8ekC3vYEHjECqwQh,0
298,iTkuJenFdPU,To You,Young Wonder,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,4PR71u81rq0wYpWrlGzEAs,0
44,IxxstCcJlsc,Clarity,Zedd,", electro house, house, electronic, electronica,",,2015-12-25 00:00:00,,0,0,,60wwxj6Dd9NJlirf84wr2c,0
132,DDRPf8KHawY,,,", alternative hip hop, experimental hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
488,74UWc5EJJQI,The Booze Cruise,Blackjack Billy,", country, country, country,",,2016-01-08 03:57:13,2016-01-08 03:57:13.913248,0,0,,0mPSK3AWAILS3GujhttnOP,0
489,KRA9vm2SlGs,Round of Applause,chief waKiL,", rap, rap, rap,",,2016-01-08 03:58:46,2016-01-08 03:58:46.153645,0,0,,0,0
490,lPgYjA4pSKM,0 to 100,chief waKil,", rap, rap, rap,",,2016-01-08 04:00:16,2016-01-08 04:00:16.697151,0,0,,0,0
491,6IBKpJ7sy4k,Dollar Store,Pell,", rap, dream rap, hip hop,",,2016-01-08 04:53:52,2016-01-08 04:53:52.765339,0,0,,13cxxzt0gFScMtkACBV4cO,0
492,gbcyfRztHmw,Feel That,Vic Mensa,", rap, rap, rap,",,2016-01-14 02:03:38,2016-01-14 02:03:38.549172,0,0,,0,0
493,ZLp7M5SMBkQ,Orange Soda,Vic Mensa,", rap, dream rap, hip hop,",,2016-01-14 02:06:03,2016-01-14 02:06:03.196866,0,0,,0,0
494,IfLqsNRkBIo,Some Minds,Flume,", chill electronic, experimental,   ,",,2016-01-17 00:20:57,2016-01-17 00:20:57.683477,0,0,,6kgc2yup9oyZJg7CzEw4ao,0
496,hefh9dFnChY,'Cause I'm a Man,Tame Impala,", pyschedelic rock, indie rock,   ,",,2016-01-17 03:45:36,2016-01-17 03:45:36.187834,0,0,,2O99aywAVBhaPrsiJ6zbSS,0
497,pFptt7Cargc,Let it Happen,Tame Impala,", psychadelic rock, indie rock,   ,",,2016-01-17 17:51:30,2016-01-17 17:51:30.393373,0,0,,2X485T9Z5Ly0xyaghN73ed,0
498,G-Jr3Czk6rY,Expectation,Tame Impala,", psychedelic rock, indie rock,   ,",,2016-01-17 17:58:13,2016-01-17 17:58:13.076315,0,0,,4m3GHOgCNZMv0we7H9j8Y8,0
499,7jekYAm3fkA,Lucidity,Tame Impala,", psychedelic rock, indie rock,   ,",,2016-01-17 17:58:44,2016-01-17 17:58:44.269766,0,0,,4aetgBuI5iRQpjy8gdGxY8,0
500,-F2e9fmYL7Y,Solitude is Bliss,Tame Impala,", psychadelic rock, indie rock,   ,",,2016-01-17 17:59:59,2016-01-17 17:59:59.328579,0,0,,0fsuyQqz1nuYtfosExYeeY,0
