artist_id,genre
153,indie folk
20,pop
39,shimmer psych
191,edm
62,chillwave
62,indietronica
300,new rave
249,shimmer psych
169,neo soul
204,alternative rock
221,indie rock
296,garage rock
296,noise rock
213,folk-pop
213,slow core
254,electro house
275,trip hop
298,garage rock
182,new rave
234,indie rock
340,stomp and holler
306,indie r&b
251,indie r&b
1,pop
77,pop rap
248,electro house
205,pop
11,dance-punk
11,neo-psychedelic
270,progressive electro house
22,gangster rap
173,urban contemporary
342,crunk
342,southern hip hop
90,gangster rap
32,rap
73,anti-folk
73,indie rock
23,synthpop
43,rap
10,trance
232,indie rock
154,pop
17,hip hop
153,indie rock
20,progressive house
39,indietronica
191,brostep
62,experimental rock
62,noise rock
200,indie r&b
225,edm
79,pop
192,chillwave
245,vapor soul
155,indietronica
300,dream pop
22,trap music
204,indie rock
116,new rave
169,indie r&b
221,brooklyn indie
221,neo-psychedelic
170,pop rap
263,indie r&b
213,albuquerque indie
213,indie pop
113,southern hip hop
275,glitch
182,new rave
304,indie rock
203,crunk
132,shiver pop
303,indietronica
234,alternative dance
234,synthpop
206,electro house
123,complextro
214,rap
45,shimmer pop
240,escape room
340,folk-pop
197,indie rock
9,hip pop
11,indie pop
11,new rave
270,progressive electro house
295,progressive electro house
342,hip hop
342,trap music
319,tropical house
1,alternative rock
73,indie folk
73,stomp and holler
223,shimmer pop
288,indietronica
23,australian dance
153,indietronica
253,electro house
20,big room
62,freak folk
62,lo-fi
200,etherpop
192,indie r&b
300,chillwave
204,noise pop
221,brooklyn indie
221,nu gaze
296,anti-folk
296,neo-psychedelic
213,indie folk
254,new rave
179,escape room
275,alternative hip hop
182,synthpop
132,noise pop
304,indie rock
303,irish rock
123,complextro
234,alternative rock
248,trip hop
205,country
11,dream pop
11,indietronica
270,trance
22,dance pop
173,r&b
342,dirty south rap
32,dirty south rap
73,chillwave
73,neo-psychedelic
19,trap music
23,electro house
43,trap music
10,deep uplifting trance
154,pop rock
17,southern hip hop
218,hip hop
153,indie pop
62,indie folk
62,stomp and holler
200,indietronica
225,complextro
300,indie r&b
300,synthpop
98,pop
22,dance pop
204,psychedelic rock
95,hip hop
116,indie r&b
221,indie rock
170,trap music
263,deep indie r&b
213,anti-folk
213,lo-fi
113,trap music
83,vapor pop
275,alternative hip hop
182,synthpop
304,indie pop
203,gangster rap
234,garage rock
197,indietronica
9,hip hop
248,new rave
205,pop
11,dance-punk
11,noise pop
270,house
342,pop rap
1,noise pop
327,pop
32,dirty south rap
73,chillwave
73,lo-fi
23,indietronica
232,indie pop
224,shiver pop
10,deep uplifting trance
17,trap music
218,hip hop
317,shiver pop
153,icelandic pop
253,moombahton
20,edm
318,deep indie r&b
39,indie dream pop
191,electro
62,chamber pop
62,neo-psychedelic
300,indie r&b
300,synthpop
289,minimal dub
155,shiver pop
249,escape room
169,chillwave
204,indietronica
221,indie pop
296,dance-punk
296,indie rock
296,slow core
263,vapor pop
83,vapor pop
213,alternative rock
213,neo-psychedelic
254,alternative dance
179,bass music
275,indietronica
298,indie christmas
182,indie pop
123,progressive house
234,alternative dance
234,synthpop
290,nu disco
45,indietronica
340,folk-pop
306,underground hip hop
37,tropical house
310,deep underground hip hop
251,deep indie r&b
1,pop rap
77,canadian pop
248,electronic
205,dance pop
11,freak folk
11,noise rock
270,disco house
22,pop rap
226,modern country rock
173,indie r&b
342,r&b
90,pop rap
32,trap music
42,trap music
73,brooklyn indie
73,noise pop
223,shimmer pop
19,pop rap
23,australian dance
43,underground hip hop
10,progressive trance
232,garage rock
154,dance pop
17,trap music
218,rap
52,deep groove house
153,folk-pop
62,indie pop
62,new weird america
225,german techno
300,freak folk
22,southern hip hop
204,australian alternative rock
95,west coast rap
116,dance pop
221,indietronica
213,indie folk
203,southern hip hop
132,noise pop
247,tropical house
337,tropical house
234,indie pop
123,edm
340,new americana
197,metropopolis
9,gangster rap
248,trip hop
205,dance pop
11,experimental rock
11,nu gaze
270,disco house
342,r&b
1,indie rock
32,southern hip hop
73,anti-folk
73,indie rock
223,norwegian pop
288,neo soul
23,alternative dance
153,stomp and holler
253,edm
20,electro house
191,house
62,brooklyn indie
62,new weird america
300,indietronica
204,neo-psychedelic
221,chamber pop
221,new rave
296,dream pop
296,nu gaze
213,indie christmas
254,synthpop
179,glitch hop
275,escape room
298,new rave
182,alternative dance
244,indie pop
132,neo-psychedelic
304,indie pop
303,synthpop
123,edm
234,dance-punk
45,shimmer pop
248,house
205,post-teen pop
3,pop rap
11,alternative rock
11,indie rock
270,vocal house
22,dirty south rap
173,soul
342,hip hop
90,trap music
32,crunk
73,freak folk
73,slow core
19,rap
23,electroclash
43,southern hip hop
10,progressive house
232,indie pop
154,pop christmas
17,pop rap
218,trap music
153,icelandic pop
20,pop
51,nu disco
39,chillwave
191,electro house
220,gauze pop
62,chamber pop
62,lo-fi
300,neo-psychedelic
22,hip hop
204,noise pop
95,rap
116,hip pop
221,indie pop
221,synthpop
170,crunk
213,folk-pop
275,wonky
287,tropical house
179,electronic trap
244,indie pop
182,alternative dance
203,rap
303,synthpop
234,brooklyn indie
123,house
214,pop
45,indietronica
340,indie folk
197,neo-psychedelic
9,dirty south rap
248,synthpop
205,country
11,freak folk
11,new weird america
270,edm
342,rap
1,neo-psychedelic
327,gauze pop
32,gangster rap
73,folk-pop
73,noise pop
62,indie r&b
300,neo-psychedelic
249,vapor pop
169,indietronica
204,indie rock
221,dream pop
221,shimmer pop
296,blues-rock
296,ok indie
213,garage rock
213,indie rock
254,electroclash
179,indie r&b
275,glitch
298,indietronica
182,indietronica
132,shiver pop
304,indietronica
303,indietronica
247,tropical house
123,big room
234,indie pop
340,modern blues
306,trap music
251,escape room
1,dance pop
77,rap
248,big beat
205,neo mellow
11,experimental rock
11,noise pop
270,edm
22,southern hip hop
46,australian alternative rock
226,lift kit
173,hip pop
342,rap
90,rap
73,indie folk
73,stomp and holler
223,norwegian pop
19,dirty south rap
23,indietronica
323,australian alternative rock
43,indie r&b
10,uplifting trance
232,alternative rock
154,piano rock
17,rap
218,underground hip hop
153,indie folk
20,tropical house
51,tropical house
39,indie dream pop
191,complextro
220,pop
62,brooklyn indie
62,indietronica
300,new rave
22,pop rap
204,indie pop
95,trap music
116,alternative dance
169,downtempo
221,chillwave
221,nu gaze
170,gangster rap
213,garage rock
213,singer-songwriter
113,dirty south rap
275,glitch hop
179,indie r&b
182,indie r&b
203,pop rap
132,neo-psychedelic
303,indie rock
234,alternative rock
123,progressive house
214,canadian pop
340,modern blues
197,synthpop
9,dance pop
248,house
205,neo mellow
11,dream pop
11,lo-fi
270,progressive house
295,big room
342,hip pop
1,psychedelic rock
327,tropical house
32,crunk
73,freak folk
73,slow core
223,shiver pop
288,indie r&b
23,electro house
153,metropopolis
20,house
39,indietronica
191,brostep
62,experimental rock
62,noise pop
300,indie pop
204,psychedelic rock
221,alternative dance
221,neo-psychedelic
296,experimental rock
296,noise pop
213,freak folk
213,stomp and holler
254,australian dance
275,wonky
298,alternative dance
182,dance-punk
234,indietronica
340,indie folk
306,rap
1,r&b
77,hip hop
248,breakbeat
205,pop christmas
3,trap music
11,anti-folk
11,new rave
270,electro house
22,pop
173,pop rap
342,pop
342,trap music
319,tropical house
90,crunk
32,southern hip hop
73,chamber pop
73,lo-fi
62,indie r&b
300,indietronica
22,gangster rap
204,neo-psychedelic
95,pop rap
116,electro house
221,freak folk
170,rap
213,freak folk
213,stomp and holler
113,hip hop
275,indie r&b
179,wonky
182,indie pop
203,hip hop
234,new rave
123,electro house
82,alternative dance
82,folk-pop
82,indie pop
82,indie rock
82,indietronica
82,la indie
82,pop
82,synthpop
37,tropical house
297,folk-pop
297,indie folk
297,indie pop
297,indie rock
297,indietronica
297,synthpop
251,deep indie r&b
251,escape room
251,indie r&b
248,alternative dance
248,big beat
248,breakbeat
248,electro house
248,electronic
248,house
248,new rave
248,synthpop
248,trip hop
326,hip hop
326,pop rap
326,rap
326,southern hip hop
326,trap music
1,dance pop
1,pop
1,pop rap
1,r&b
1,tropical house
77,canadian pop
77,hip hop
77,pop rap
77,rap
11,alternative rock
11,anti-folk
11,chamber pop
11,chillwave
11,dance-punk
11,dream pop
11,experimental rock
11,freak folk
11,indie folk
11,indie pop
11,indie rock
11,indietronica
11,lo-fi
11,neo-psychedelic
11,new rave
11,new weird america
11,noise pop
11,noise rock
11,nu gaze
3,pop christmas
3,pop rap
3,rap
3,trap music
46,australian alternative rock
46,downtempo
46,indie r&b
101,house
101,tropical house
342,crunk
342,dance pop
342,dirty south rap
342,gangster rap
342,hip hop
342,hip pop
342,pop
342,pop rap
342,r&b
342,rap
342,southern hip hop
342,trap music
342,urban contemporary
15,underground pop rap
173,dance pop
173,hip pop
173,indie r&b
173,neo soul
173,pop
173,pop rap
173,post-teen pop
173,r&b
173,soul
173,urban contemporary
32,crunk
32,dirty south rap
32,gangster rap
32,hip pop
32,pop rap
32,rap
32,southern hip hop
32,trap music
73,anti-folk
73,brooklyn indie
73,chamber pop
73,chillwave
73,dance-punk
73,dream pop
73,neo-psychedelic
93,electro house
90,gangster rap
23,electroclash
19,trap music
10,progressive house
43,southern hip hop
17,rap
168,alternative rock
153,pop
20,progressive house
325,electronic
39,shimmer psych
299,indietronica
51,tropical house
191,brostep
62,experimental rock
62,indietronica
26,indie r&b
245,deep indie r&b
210,dance-punk
169,shimmer pop
341,west coast rap
116,dance pop
170,pop rap
110,freak folk
110,noise rock
182,pop
132,freak folk
135,dance-punk
203,dance pop
21,pop
123,house
236,electronic trap
206,electrofox
45,indietronica
33,downtempo
214,pop
340,folk-pop
78,rap
82,la indie
173,post-teen pop
90,memphis hip hop
266,house
93,new rave
42,trap music
85,underground pop rap
19,hip hop
43,trap music
53,indie pop
154,pop christmas
64,pop rap
168,alternative rock
325,new rave
246,kiwi rock
207,alternative rock
207,vegas indie
282,pop rap
51,tropical house
262,acid jazz
299,indietronica
131,hip pop
220,tropical house
336,uk funky
225,complextro
24,trap music
245,deep indie r&b
309,chamber pop
26,alternative dance
26,indietronica
210,new rave
95,rap
8,hardcore hip hop
116,synthpop
341,rap
170,dirty south rap
106,progressive house
110,experimental rock
110,noise rock
135,new rave
203,trap music
13,alternative rock
13,indie pop
22,trap music
4,underground hip hop
74,edm
12,pop rap
93,electronic
217,indie r&b
217,nu gaze
219,chamber pop
266,big room
73,folk-pop
73,stomp and holler
93,alternative dance
90,southern hip hop
9,vapor twitch
42,trap music
23,alternative dance
153,stomp and holler
20,big room
325,indietronica
62,indie folk
62,stomp and holler
336,future garage
220,gauze pop
155,shiver pop
24,rap
225,edm
26,freak folk
26,synthpop
245,indie r&b
210,british indie rock
95,trap music
169,downtempo
341,rap
116,indie r&b
170,trap music
110,blues-rock
110,indie rock
113,hip hop
179,glitch hop
287,gauze pop
182,dance-punk
135,indie rock
203,rap
303,indietronica
21,dance pop
123,filter house
33,trip hop
78,southern hip hop
82,alternative dance
173,r&b
90,gangster rap
266,edm
93,house
19,underground pop rap
45,pop rap
43,pop rap
53,folk-pop
154,pop rock
64,hip hop
168,funk rock
5,underground hip hop
207,post-grunge
262,electro swing
26,indie rock
8,southern hip hop
116,hip pop
341,west coast rap
170,deep trap
106,house
110,dream pop
110,neo-psychedelic
110,space rock
113,crunk
135,indie rock
203,rap
13,canadian pop
13,noise pop
21,indie r&b
55,rap
236,electronic trap
214,pop
33,big beat
157,electronic
82,indie rock
109,trap music
78,southern hip hop
297,indie folk
145,chillstep
181,indie pop
22,dirty south rap
74,progressive house
101,tropical house
237,pop
54,rap
12,dirty south rap
93,electro house
217,indietronica
219,indietronica
266,edm
73,freak folk
90,trap music
23,australian dance
19,pop rap
10,trance
43,pop rap
17,southern hip hop
168,funk rock
154,piano rock
153,icelandic pop
20,electro house
325,dance-punk
39,shiver pop
299,downtempo
191,electro house
62,dream pop
62,lo-fi
26,indie folk
26,nu gaze
210,garage rock
95,west coast rap
169,chillwave
116,indietronica
110,indie christmas
110,power pop
113,rap
179,bass music
182,indietronica
135,indie pop
203,hip pop
303,irish rock
21,escape room
123,edm
33,ninja
214,rap
340,indie folk
78,pop rap
82,indie rock
343,indie r&b
297,folk-pop
74,progressive house
3,trap music
11,underground pop rap
101,house
173,dance pop
250,deep indie r&b
15,underground pop rap
90,crunk
266,dutch house
93,synthpop
9,vapor twitch
19,dirty south rap
43,underground hip hop
53,chamber pop
168,post-grunge
325,brooklyn indie
207,pop rock
299,downtempo
225,house
159,fake
24,rap
245,indie r&b
26,chillwave
26,neo-psychedelic
210,indie pop
95,hip hop
8,hip hop
116,new rave
170,rap
106,disco house
110,freak folk
110,nu gaze
113,trap music
25,vapor soul
287,aussietronica
54,rap
135,alternative rock
203,pop rap
13,indie folk
13,slow core
21,dance pop
55,trap music
214,rap
33,downtempo
82,pop
109,dirty south rap
78,underground hip hop
297,folk-pop
326,hip hop
145,brostep
181,indietronica
25,vapor soul
22,crunk
4,alternative hip hop
74,house
101,house
237,tropical house
54,pop rap
15,underground pop rap
12,crunk
93,new rave
217,alternative dance
217,noise pop
219,chillwave
266,electro house
73,indie folk
73,slow core
93,new rave
90,dirty south rap
23,electro house
19,underground pop rap
10,progressive trance
43,hip hop
168,post-grunge
153,metropopolis
325,new rave
282,underground pop rap
246,freak folk
39,indietronica
299,indie r&b
51,nu disco
191,complextro
68,indie r&b
67,nu disco
62,anti-folk
62,indie rock
26,indie rock
116,synthpop
170,gangster rap
110,dream pop
110,ok indie
113,southern hip hop
179,electronic trap
287,aussietronica
182,electro house
132,shiver pop
135,brooklyn indie
203,southern hip hop
303,synthpop
21,hip house
123,electro house
33,electronic
340,new americana
152,indie r&b
78,alternative hip hop
82,pop
297,indie rock
1,dance pop
326,hip hop
74,house
3,pop christmas
173,neo soul
90,southern hip hop
266,progressive house
93,alternative dance
168,rock
325,dance-punk
207,pop christmas
262,nu jazz
26,indie pop
26,synthpop
98,tropical house
227,escape room
210,dance-punk
8,hip pop
116,indietronica
170,trap music
106,downtempo
110,dance-punk
110,indie rock
113,southern hip hop
287,tropical house
35,underground pop rap
54,pop christmas
135,dance-punk
203,hip pop
13,folk-pop
13,indietronica
21,pop rap
206,electro house
55,pop rap
236,moombahton
214,canadian pop
33,electronic
157,trip hop
152,ninja
82,alternative dance
145,electro house
211,tropical house
181,aussietronica
22,pop rap
217,new rave
266,progressive electro house
108,trap music
73,indie pop
73,nu gaze
93,house
90,memphis hip hop
23,house
19,rap
43,trap music
17,pop rap
168,alternative metal
154,pop
153,indie pop
20,house
325,electro house
191,house
68,chillwave
62,brooklyn indie
62,neo-psychedelic
225,house
26,chillwave
26,neo-psychedelic
210,new rave
105,pop
95,hip hop
169,neo soul
341,hip hop
116,hip pop
170,southern hip hop
110,anti-folk
110,neo-psychedelic
135,new rave
203,hip hop
173,urban contemporary
90,hip hop
266,moombahton
93,filter house
19,trap music
45,rap
108,trap music
43,hip hop
53,stomp and holler
154,dance pop
64,rap
168,funk metal
52,deep groove house
5,rap
325,synthpop
246,freak folk
207,indie christmas
262,soul
299,indie r&b
131,post-teen pop
68,indie r&b
220,gauze pop
225,electro house
26,folk-pop
8,rap
116,pop
8,tropical house
341,hardcore hip hop
170,gangster rap
106,trance
110,anti-folk
110,noise pop
113,rap
54,trap music
135,brooklyn indie
203,dance pop
13,freak folk
13,indie rock
21,pop
206,electrofox
55,pop christmas
33,ninja
82,la indie
109,pop christmas
78,pop rap
297,indietronica
326,trap music
343,deep indie r&b
22,rap
4,rap
74,filter house
54,trap music
12,hip hop
93,house
217,dream pop
219,indie r&b
266,dutch house
73,indie rock
62,indie r&b
26,indie pop
116,pop
263,indie r&b
170,deep trap
110,experimental rock
110,nu gaze
113,trap music
179,escape room
182,indie pop
132,nu gaze
135,alternative rock
203,trap music
303,indie rock
21,hip pop
123,complextro
33,nu jazz
340,stomp and holler
152,ninja
78,hip hop
82,indie pop
343,escape room
297,indie pop
1,pop rap
326,rap
77,pop rap
74,edm
173,pop
90,trap music
266,big room
93,electronic
19,rap
45,underground hip hop
108,rap
43,indie r&b
53,indie folk
154,piano rock
168,alternative metal
325,electronic
207,indie pop
262,neo soul
26,indie r&b
26,nu gaze
98,pop
227,rap
210,british indie rock
95,west coast rap
8,gangster rap
105,pop
116,alternative dance
170,southern hip hop
106,edm
110,chamber pop
110,indie pop
113,pop rap
287,gauze pop
54,pop rap
135,alternative dance
135,synthpop
203,crunk
4,vapor soul
337,tropical house
13,alternative dance
13,permanent wave
21,bmore
82,synthpop
109,pop rap
78,indie r&b
297,indie pop
326,pop rap
343,indie r&b
181,shimmer pop
22,dance pop
12,southern hip hop
93,indietronica
217,indie pop
73,indietronica
93,synthpop
90,crunk
23,synthpop
108,rap
19,hip hop
10,uplifting trance
43,indie r&b
168,pop rock
153,indietronica
325,synthpop
52,deep groove house
282,pop rap
246,kiwi rock
39,chillwave
299,intelligent dance music
191,edm
62,chamber pop
62,noise pop
225,pop
26,alternative dance
26,lo-fi
210,indie pop
98,pop
105,folk-pop
95,pop rap
169,indie r&b
341,hardcore hip hop
116,electro house
170,rap
110,alternative rock
110,indie folk
110,psychedelic rock
113,pop rap
179,indie r&b
287,tropical house
182,alternative dance
135,neo-psychedelic
203,gangster rap
21,pop rap
337,tropical house
123,big room
33,turntablism
214,canadian pop
340,modern blues
240,escape room
152,chillwave
78,indie r&b
82,indietronica
343,deep indie r&b
297,indie folk
1,tropical house
326,southern hip hop
77,rap
74,electro house
3,pop rap
173,indie r&b
90,rap
266,electro house
93,indietronica
19,pop rap
43,southern hip hop
53,la indie
154,pop
64,canadian pop
168,permanent wave
325,electro house
207,permanent wave
262,trip hop
26,indie folk
105,dance pop
116,electro house
110,indie christmas
110,power pop
135,neo-psychedelic
203,dirty south rap
13,garage rock
181,perth indie
22,gangster rap
217,neo-psychedelic
266,moombahton
73,lo-fi
93,indietronica
90,rap
23,indietronica
19,southern hip hop
10,deep uplifting trance
43,rap
17,trap music
168,funk metal
154,pop christmas
153,folk-pop
20,edm
325,brooklyn indie
246,neo-psychedelic
39,indie dream pop
299,electronic
191,electro
62,chillwave
62,new weird america
225,german techno
26,chamber pop
26,noise pop
210,indie rock
98,tropical house
105,dance pop
95,rap
169,indietronica
341,gangster rap
116,alternative dance
263,deep indie r&b
170,dirty south rap
110,dance-punk
110,indie pop
110,slow core
83,indie r&b
113,dirty south rap
179,wonky
182,indie r&b
132,neo-psychedelic
135,garage rock
203,pop rap
21,indie r&b
123,progressive house
236,moombahton
206,electro house
45,shimmer pop
33,big beat
78,underground hip hop
82,folk-pop
297,indietronica
1,pop
326,trap music
77,canadian pop
74,filter house
3,rap
101,tropical house
173,hip pop
90,pop rap
266,progressive electro house
93,electro house
19,southern hip hop
45,hip hop
43,rap
53,indie rock
168,pop rock
325,alternative dance
207,rock
262,funk
299,intelligent dance music
67,nu disco
131,dance pop
225,german techno
245,vapor soul
26,chamber pop
26,noise pop
210,garage rock
95,trap music
8,dirty south rap
105,folk-pop
116,dance pop
8,indie r&b
341,hip hop
170,crunk
110,garage rock
110,ok indie
135,indietronica
203,hip hop
13,chamber pop
13,new rave
21,hip pop
33,turntablism
82,indietronica
109,hip hop
78,rap
297,synthpop
326,southern hip hop
343,escape room
181,metropopolis
22,pop
74,disco house
12,rap
93,filter house
217,freak folk
217,synthpop
250,deep indie r&b
9,vapor twitch
219,abstract hip hop
266,house
73,new weird america
93,electronic
90,hip hop
23,filter house
108,trap music
19,dirty south rap
43,underground hip hop
17,hip hop
168,permanent wave
154,pop rock
153,indie folk
20,tropical house
325,alternative dance
62,indie pop
62,noise rock
220,tropical house
79,pop
155,indietronica
225,electro house
26,folk-pop
26,slow core
245,vapor soul
210,alternative dance
116,new rave
263,vapor pop
170,crunk
110,garage rock
110,noise pop
182,synthpop
135,indietronica
203,dirty south rap
173,soul
90,dirty south rap
325,indie pop
246,neo-psychedelic
207,garage rock
282,underground pop rap
51,nu disco
262,deep funk
299,electronic
131,pop
68,chillwave
220,pop
286,indie poptimism
336,future garage
225,edm
26,freak folk
26,slow core
227,underground hip hop
210,alternative dance
8,pop rap
116,indie r&b
170,pop rap
106,uplifting trance
110,blues-rock
110,lo-fi
110,slow core
113,dirty south rap
135,garage rock
203,southern hip hop
13,canadian indie
13,neo-psychedelic
21,hip house
33,trip hop
157,nu jazz
152,indie r&b
82,folk-pop
109,rap
78,hip hop
297,indie rock
326,rap
22,southern hip hop
4,east coast hip hop
74,electro house
54,pop christmas
12,hip pop
11,underground pop rap
93,alternative dance
217,dance-punk
73,noise pop
93,filter house
90,pop rap
23,new rave
168,rock
154,dance pop
153,indie rock
20,pop
325,indie pop
62,freak folk
62,nu gaze
336,uk funky
220,pop
155,shimmer pop
24,trap music
225,complextro
26,dream pop
26,indietronica
116,pop rap
170,hip pop
110,chamber pop
110,lo-fi
110,space rock
83,vapor pop
113,crunk
182,new rave
132,noise pop
135,alternative dance
135,synthpop
203,crunk
303,indie pop
21,bmore
82,synthpop
297,synthpop
1,r&b
326,pop rap
77,hip hop
74,disco house
173,pop rap
325,indietronica
207,indie rock
262,ninja
225,pop
26,dream pop
26,lo-fi
210,indie rock
95,pop rap
8,east coast hip hop
116,pop rap
8,pop
341,gangster rap
170,hip pop
106,progressive trance
110,alternative rock
110,indie folk
110,psychedelic rock
113,hip hop
135,indie pop
203,gangster rap
13,dance-punk
13,lo-fi
21,escape room
33,nu jazz
157,ninja
240,escape room
152,chillwave
82,indie pop
109,southern hip hop
78,alternative hip hop
145,edm
181,australian alternative rock
22,hip hop
93,synthpop
217,chillwave
266,progressive house
108,rap
13,crunk
13,dirty south rap
13,gangster rap
13,hardcore hip hop
13,hip hop
13,hip pop
13,pop rap
13,rap
13,southern hip hop
85,underground pop rap
26,pop rap
26,rap
45,hip hop
45,pop rap
45,rap
45,underground hip hop
168,alternative metal
168,alternative rock
168,funk metal
168,funk rock
168,permanent wave
168,pop rock
168,post-grunge
168,rock
53,chamber pop
53,folk-pop
53,indie folk
53,indie pop
53,indie rock
53,la indie
53,stomp and holler
36,escape room
36,rap
36,underground hip hop
325,alternative dance
325,dance-punk
325,brooklyn indie
325,indie pop
325,electronic
325,indietronica
325,synthpop
325,new rave
325,electro house
64,canadian pop
64,hip hop
64,pop rap
64,rap
282,pop rap
282,underground pop rap
67,hip hop
67,pop rap
67,rap
67,trap music
67,west coast rap
5,rap
5,underground hip hop
299,downtempo
299,electronic
299,indie r&b
299,indietronica
299,intelligent dance music
73,hip hop
73,pop rap
73,rap
73,trap music
73,west coast rap
207,alternative rock
207,garage rock
207,indie christmas
207,indie pop
207,indie rock
207,permanent wave
207,pop christmas
207,pop rock
207,post-grunge
207,rock
207,vegas indie
68,chillwave
68,indie r&b
262,acid jazz
262,deep funk
262,electro swing
262,funk
262,neo soul
262,ninja
262,nu jazz
262,soul
262,trip hop
336,future garage
336,uk funky
80,dance pop
80,pop
131,dance pop
131,hip pop
131,pop
131,post-teen pop
24,rap
24,trap music
7,indie pop
7,indie rock
7,indietronica
286,indie poptimism
26,alternative dance
26,chamber pop
26,chillwave
26,neo-psychedelic
210,indie rock
2,rap
10,hip hop
341,west coast rap
215,indie r&b
8,dirty south rap
110,garage rock
110,ok indie
161,rap
8,pop
243,edm
106,downtempo
135,garage rock
13,garage rock
13,noise pop
21,escape room
14,electro house
37,gangster rap
217,neo-psychedelic
2,trap music
219,abstract hip hop
13,hip hop
266,moombahton
38,gangster rap
207,rock
48,gangster rap
262,electro swing
178,indietronica
27,southern hip hop
198,shimmer pop
66,canadian pop
239,memphis hip hop
10,gangster rap
8,hip hop
215,pop rap
8,pop
222,underground pop rap
161,alternative hip hop
106,uplifting trance
243,edm
16,post-teen pop
13,canadian indie
13,noise pop
39,hip hop
339,indie r&b
55,pop christmas
59,trap music
157,electronic
29,rap
14,electro house
37,crunk
217,neo-psychedelic
184,indie r&b
252,wonky
233,indie r&b
219,abstract hip hop
2,trap music
13,gangster rap
74,rap
23,dance-punk
23,nu gaze
38,dance pop
78,underground pop rap
67,west coast rap
71,pop rap
40,pop rap
48,dirty south rap
75,trap music
26,dream pop
26,slow core
14,sheffield indie
159,fake
210,alternative dance
10,pop rap
8,southern hip hop
110,anti-folk
110,noise pop
135,new rave
339,indie r&b
13,canadian indie
13,neo-psychedelic
21,pop rap
37,hip pop
33,turntablism
157,electronic
27,southern hip hop
47,pop
12,hip pop
78,alternative hip hop
66,rap
109,pop christmas
56,trap music
145,chillstep
74,disco house
181,perth indie
35,underground pop rap
199,chillwave
4,rap
237,tropical house
25,vapor soul
233,chillwave
217,dream pop
2,southern hip hop
219,chamber pop
13,dirty south rap
266,progressive electro house
38,dance pop
26,pop rap
78,pop rap
36,underground hip hop
45,hip hop
53,indie pop
207,permanent wave
262,acid jazz
178,synthpop
27,trap music
309,chamber pop
198,indie pop
239,pop rap
10,hardcore hip hop
8,hip pop
161,southern hip hop
106,downtempo
13,chamber pop
13,neo-psychedelic
39,southern hip hop
55,trap music
59,pop christmas
157,trip hop
29,pop rap
14,house
37,dirty south rap
109,trap music
75,hip hop
12,pop rap
181,metropopolis
217,indie pop
184,new rave
252,ninja
233,chillwave
219,indie r&b
17,pop christmas
2,rap
13,hardcore hip hop
74,southern hip hop
26,pop rap
23,chillwave
38,hip pop
69,rap
73,hip hop
28,southern hip hop
40,hardcore hip hop
48,pop
75,pop rap
26,folk-pop
26,nu gaze
14,permanent wave
210,garage rock
2,pop rap
10,hardcore hip hop
341,rap
215,hip hop
8,gangster rap
110,experimental rock
110,noise rock
161,southern hip hop
106,progressive house
135,indie rock
13,freak folk
13,permanent wave
21,bmore
37,rap
55,pop christmas
33,ninja
27,trap music
47,rock
12,hip hop
78,indie r&b
77,escape room
343,escape room
109,rap
56,rap
145,edm
74,electro house
285,post-teen pop
64,hip hop
181,australian alternative rock
217,indie pop
13,rap
266,progressive house
38,hip hop
207,post-grunge
48,hip hop
262,ninja
178,new rave
239,rap
10,pop rap
8,east coast hip hop
215,escape room
161,rap
106,disco house
13,freak folk
37,southern hip hop
80,pop
49,big room
47,rock
109,pop christmas
75,pop rap
12,hip pop
56,trap music
145,edm
301,aussietronica
65,pop rap
312,pop rap
285,pop
181,indie pop
4,alternative hip hop
55,filter house
199,indie r&b
237,pop
217,chillwave
217,synthpop
184,alternative dance
13,southern hip hop
74,dance pop
23,indie r&b
38,pop rap
36,underground hip hop
78,hip hop
73,rap
28,pop rap
40,east coast hip hop
48,pop rap
7,indie rock
57,hip hop
14,permanent wave
50,rap
61,pop rap
26,freak folk
26,noise pop
14,indie rock
210,dance-punk
2,southern hip hop
105,pop
10,crunk
110,indie christmas
110,power pop
161,gangster rap
243,tropical house
106,disco house
135,indietronica
259,indie r&b
4,vapor soul
13,alternative dance
13,indie pop
217,new rave
13,southern hip hop
266,big room
38,pop rap
78,trap music
45,rap
53,indie folk
71,trap music
67,trap music
5,rap
28,pop rap
73,trap music
207,alternative rock
48,pop
262,neo soul
57,rap
7,indie rock
131,dance pop
65,rap
14,indie rock
2,pop rap
274,house
159,fake
178,alternative dance
27,rap
198,indietronica
66,rap
239,gangster rap
10,hip pop
8,rap
294,indie r&b
215,hip hop
161,hip hop
106,trance
122,broken beat
243,big room
16,talent show
259,indie r&b
13,alternative dance
13,indie pop
217,new rave
184,indietronica
219,indietronica
17,rock
2,pop rap
13,crunk
23,neo-psychedelic
23,synthpop
38,crunk
36,escape room
78,rap
84,pop rap
86,rap
67,rap
71,rap
40,hip pop
48,southern hip hop
7,indie pop
57,pop rap
14,garage rock
26,indie folk
10,rap
227,underground hip hop
341,gangster rap
215,pop rap
8,hardcore hip hop
110,chamber pop
110,neo-psychedelic
8,indie r&b
243,house
106,edm
135,dance-punk
13,chamber pop
13,indietronica
21,indie r&b
14,big room
37,hip hop
55,trap music
33,electronic
12,crunk
78,underground hip hop
109,southern hip hop
