id,vid,name,artist,genre,tages,created_at,,staff,likes,director
418,Bag1gUxuU0g,Born To Die,Lana Del Rey,", baroque pop, dream pop, indie pop, psychedelic rock, rock, trip hop,",,12/25/15 0:00,,0,0,
347,a0BEDnYkGmc,This This This,Late Night Alumni,", house,chill,null,",,12/25/15 0:00,,0,0,
54,MGBj3LD-nko,Cool,Le Youth,", electronica, house,",,12/25/15 0:00,,0,0,
455,yvHYWD29ZNY,$ave Dat Money feat. Fetty Wap and Rich Homie Quan (Official Music Video),Lil Dicky,", pop-rap, hip hop, comedy, comedy hip hop,",,12/25/15 0:00,,0,0,
456,LlU4FuIJT2k,Professional Rapper (Feat. Snoop Dogg),Lil Dicky,", pop-rap, hip hop, comedy, comedy hip hop,",,12/25/15 0:00,,0,0,
269,_y_Xpps46Uc,Coco,Lil Wayne,", gangsta rap, trap, hip hop,",,12/25/15 0:00,,0,0,
332,C169fjEBC3o,Everything To Me,Lips,", rock, indie, alternative, indie rock, chillwave,",,12/25/15 0:00,,0,0,
105,129pN3dobGM,The World Should Revolve Around Me,Little Jackie,", r&b,",,12/25/15 0:00,,0,0,
375,eIGh4Nc1fAM,All I Do,Logic,", hip hop,",,12/25/15 0:00,,0,0,
376,fPEsDF5WL1w,The Spotlight,Logic,", hip hop,",,12/25/15 0:00,,0,0,
443,qJdMjRHRLfg,Arnold,Luke Million,", disco, electric disco,",,12/25/15 0:00,,0,0,
138,S77zUWqawag,Around My Way,Lupe Fiasco,", hip hop,",,12/25/15 0:00,,0,0,
76,nskaoVf8PPM,"I Follow Rivers (The Magician Remix),",Lykke Li,", indie pop,",,12/25/15 0:00,,0,0,
31,RZNvjaJZVMg,Tiny Anthem,M Machine,", electro house, alternative dance, progressive house,",,12/25/15 0:00,,0,0,
193,ewRjZoRtu0Y,Paper Planes,M.I.A.,", hard rock,",,12/25/15 0:00,,0,0,
160,dX3k_QDnzHE,Midnight City,M83,", synthpop, shoegaze, dream pop, post-rock, ambient,",,12/25/15 0:00,,0,0,
161,a8Iqskd_Vq8,Steve McQueen,M83,", synthpop, shoegaze, dream pop, post-rock, ambient,",,12/25/15 0:00,,0,0,
16,wIuBcb2T55Q,My Kind of Woman,Mac DeMarco,", alternative,",weird/thrift shop,12/25/15 0:00,,0,0,
436,1nZKwreCVtU,America,Mac Miller feat. Casey Veggies ,", hip hop,",,12/25/15 0:00,,0,0,
371,ru-LgSvOCrE,Otherside,Macklemore x Ryan Lewis,", hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,
453,fvDQy53eldY,Otherside (Fences Remix) ,Macklemore x Ryan Lewis,", hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,
435,GjeM73Kx8nk,Compuphonic,Maddslinky,", uk garage, 2-step garage, uk funky, broken beat,",,12/25/15 0:00,,0,0,
384,B496Qv0CuOQ,Pop Culture,Madeon,", french house, electro house, house, nu-disco, pop,",,12/25/15 0:00,,0,0,
171,bQweR2QH1Io,Pay No Mind,Madeon feat. Passion Pit,", french house, electro house, house, nu-disco, pop,",,12/25/15 0:00,,0,0,
369,PIh2xe4jnpk,Rude,MAGIC!,", pop,",,12/25/15 0:00,,0,0,
8,ytIfSuy_mOA,Get Free,Major Lazer feat. Amber,", alternative,",chill/foreign,12/25/15 0:00,,0,0,
226,UPo7iNKoCGQ,Don't Wait,Mapei,", indie pop, hip hop, hip hop soul,",,12/25/15 0:00,,0,0,
41,gCYcHz2k5x0,Animals,Martin Garrix,", edm, electro house, big room, house, progressive house,",,12/25/15 0:00,,0,0,
391,nJSdYlAFKqA,Don't Look Down,Martin Garrix feat. Usher,", edm, electro house, big room, house, progressive house,",,12/25/15 0:00,,0,0,
49,AwLzZoB6y8A,Mozart,Mat Zo & Arty,", dance, electronic, electronica,",,12/25/15 0:00,,0,0,
275,WgBeu3FVi60,Daylight,Matt ,", indie pop, alternative dance,",,12/25/15 0:00,,0,0,
276,mJsVCi0UsSM,Let's Go,Matt ,", indie pop, alternative dance,",,12/25/15 0:00,,0,0,
378,ktIgwt92WNA,Live Life,Matt Easton,", hip hop, rap, alternative hip hop, pop,",,12/25/15 0:00,,0,0,
393,s2_YDtKmsVA,Gibberish,MAX feat. Hoodie Allen,", hip hop, pop,",,12/25/15 0:00,,0,0,
317,7PCkvCPvDXk,All About That Bass,Meghan Trainor,", pop, doo-wop,",,12/25/15 0:00,,0,0,
194,v29I0srhPwg,I Folllow You,Melody's Echo Chamber,", pyschedelic rock, neo-psychedelia, dream pop, space rock,",,12/25/15 0:00,,0,0,
195,waEoKZIa0S4,"Some Time Alone, Alone",Melody's Echo Chamber,", pyschedelic rock, neo-psychedelia, dream pop, space rock,",,12/25/15 0:00,,0,0,
207,sfy0_vhfb-s,Crystallized,Melody's Echo Chamber,", pyschedelic rock, neo-psychedelia, dream pop, space rock,",,12/25/15 0:00,,0,0,
179,9PnOG67flRA,The Bay,Metronomy,", nu-disco, wonky pop,",,12/25/15 0:00,,0,0,
180,zbshkpe7vZE,I'm Aquarius,Metronomy,", nu-disco, wonky pop,",,12/25/15 0:00,,0,0,
261,9P2w_hq8YTk,Everything Goes My Way,Metronomy,", nu-disco, wonky pop,",,12/25/15 0:00,,0,0,
273,sFrNsSnk8GM,The Look,Metronomy,", nu-disco, wonky pop,",,12/25/15 0:00,,0,0,
256,A_J7kEhY9sM,Wild Boy,MGK ft. WAKA FLOCKA FLAME,", hip hop,",,12/25/15 0:00,,0,0,
163,MmZexg8sxyk,Electric Feel,MGMT,", psychedelic rock, indie rock, psychedelic pop, indietronica,",,12/25/15 0:00,,0,0,
321,fe4EK4HSPkI,Kids,MGMT,", psychedelic rock, indie rock, psychedelic pop, indietronica,",,12/25/15 0:00,,0,0,
211,dDIJ-jqYulI,Real Slow,Miami Horror ft. Sarah Chernoff,", synthpop, indietronica, nu-disco, house, new wave,",,12/25/15 0:00,,0,0,
25,s-BW2gKnVz8,Do You,Miguel,", pop rock, r&b,",,12/25/15 0:00,,0,0,
86,G29d6RDSK1c,This Must Be The Place,Miles Fisher,", pop,",,12/25/15 0:00,,0,0,
112,LrUvu1mlWco,We Can't Stop,Miley Cyrus,", r&b, dance-pop,",,12/25/15 0:00,,0,0,
398,r8BsuT0PWdI,Flashed Junk Mind,Milky Chance,", chill,",chill,12/25/15 0:00,,0,0,
238,JcaYKuK-q40,Slide,Missy Elliot,", hip hop, r&b,",,12/25/15 0:00,,0,0,
94,ALFu4D5NGbg,New Year's Eve,MO,", pop,",,12/25/15 0:00,,0,0,
65,KuPTc_aWh2k,Love Strong,Moon Boots,", electronic, electronica,",,12/25/15 0:00,,0,0,
382,p6QPwByNxlc,All That I Know,Moosh ,", hip hop, rap,",,12/25/15 0:00,,0,0,
277,GRVwtSmgKP8,Carbonated,Mount Kimbie,", post-dubstep, minimal, ambient,",,12/25/15 0:00,,0,0,
278,aVBH1qIqe7Y,You Took Your Time,Mount Kimbie feat. King Krule,", post-dubstep, minimal, ambient,",,12/25/15 0:00,,0,0,
3,xc1u9X4HFAE,False Astronomy,Mr. Lies,", chill,",smoke/chill/relaxed,12/25/15 0:00,,0,0,
333,j37SniohwFA,Sierra Leone,Mt. Eden,", dubstep, edm,",,12/25/15 0:00,,0,0,
318,3O1_3zBUKM8,La La La,Naughty Boy feat. Sam Smith,", uk garage, r&b, dance-pop,",,12/25/15 0:00,,0,0,
40,NQq7tmwvjr8,"Reason (Hook & Sling Remix),",Nervo,", edm, electro house, progressive house,",,12/25/15 0:00,,0,0,
156,0IZgpyeJ7U4,Reason (Hook N Sling Remix),Nervo,", edm, electro house, progressive house,",,12/25/15 0:00,,0,0,
241,U0eS3zC3Jco,Basement Jaxx,Never Say Never,", house, dance-pop,",,12/25/15 0:00,,0,0,
444,c3BFUVzRtMo,Zimbabwe (Flume Remix),New Navy,", alternative,",,12/25/15 0:00,,0,0,
77,GQpz7mT1aYw,"Cover Bombs (Odesza Remix),",Nomadic Firs,", electronic, electronica,",,12/25/15 0:00,,0,0,
279,yjcS674AgOQ,Waves,NoMBe,", chill electronic, dream rap,",,12/25/15 0:00,,0,0,
446,_woNBiIyOKI,Eclipse,Nosaj Thing,", electronic, hip hop,",,12/25/15 0:00,,0,0,
448,aPAkcB5JgYc,Us,Nosaj Thing,", electronic, hip hop,",,12/25/15 0:00,,0,0,
447,cxa1Y71Lgyg,Ethereal,Nosaj Thing and Pretty Lights,", electronic, hip hop,",,12/25/15 0:00,,0,0,
449,GK8mtokmoaQ,Try,Nosaj Thing feat. Toro Y Moi,", electronic, hip hop,",,12/25/15 0:00,,0,0,
110,6vYnas6q3Sg,CoCo,O.T. Genesis,", hip hop,",,12/25/15 0:00,,0,0,
57,NyPtlOoCmV4,My Friends Never Die,Odesza,", indietronica, electropop, chillwave,",,12/25/15 0:00,,0,0,
150,Z7enjMpDggk,Sun Models,ODESZA,", indietronica, electropop, chillwave,",,12/25/15 0:00,,0,0,
293,ghb6eDopW8I,Little Talks,Of Monsters and Men,", indie folk, indie pop,",,12/25/15 0:00,,0,0,
294,0gEVaniPOmU,Mountain Sound,Of Monsters and Men,", indie folk, indie pop,",,12/25/15 0:00,,0,0,
280,dLa_ryRjC7M,If I Lose Myself (Alesso Remix),OneRepublic,", pop rock, alternative rock,",,12/25/15 0:00,,0,0,
159,UylPrMcurB8,Always,Panama,", electronic, alternative, indie pop, electronica,",,12/25/15 0:00,,0,0,
438,I-hDU63G1lc,Stay Forever,Panama,", electronic, alternative, indie pop, electronica,",,12/25/15 0:00,,0,0,
441,YMKZIaIN7O4,It's Not Over,Panama,", electronic, alternative, indie pop, electronica,",,12/25/15 0:00,,0,0,
162,T0RvPYRRRbE,Sleepyhead,Passion Pit,", alternative dance, indietronica, synthpop, indie pop, neo-psychedelia,",,12/25/15 0:00,,0,0,
259,5bfseWNmlds,Sleepyhead,Passion Pit,", alternative dance, indietronica, synthpop, indie pop, neo-psychedelia,",,12/25/15 0:00,,0,0,
142,HdfgiIBzsBM,Wait On Me,Pell ft.Dent May,", hip hop, rap,",,12/25/15 0:00,,0,0,
356,a0ul-BghOAs,Black Out Days,Phantogram,", electronica, indie pop, trip hop, dream pop, shoegaze,",,12/25/15 0:00,,0,0,
357,RsQjC5zVnt8,Fall In Love,Phantogram,", electronica, indie pop, trip hop, dream pop, shoegaze,",,12/25/15 0:00,,0,0,
331,2fsdNJAzLuU,Mine,Phoebe Ryan,", pop,",,12/25/15 0:00,,0,0,
184,pAwR6w2TgxY,Alice,Pogo,", big beat, electronica, trip hop, house, plunderphonics,",,12/25/15 0:00,,0,0,
185,qs1bG6BIYlo,Wishery,Pogo,", big beat, electronica, trip hop, house, plunderphonics,",,12/25/15 0:00,,0,0,
167,_Afy5B-rWoc,One Day They'll Know (ODESZA Remix),Pretty Lights,", electronica, nu jazz, hip hop, soul, glitch hop, trip hop, downtempo,",,12/25/15 0:00,,0,0,
287,SDTZ7iX4vTQ,Foster The People,Pumped Up Kicks,", indie pop, alternative rock, indietronica, alternative dance, neo-psychedelia,",,12/25/15 0:00,,0,0,
58,PmRraoL9v7k,Lofticries,Purity Ring,", synthpop, trip hop, dream pop, witch house, futurepop, electronic, electronica,",,12/25/15 0:00,,0,0,
186,2dN9K8XoDm4,Obedear,Purity Ring,", synthpop, trip hop, dream pop, witch house, futurepop, electronic, electronica,",,12/25/15 0:00,,0,0,
265,AgueBRR8yLk,Gambler,QuESt,", hip hop, rap,",,12/25/15 0:00,,0,0,
399,SeXBiXcEBkY,Let Go,RAC feat. Kele and MNDR,", nu-disco, indietronica, indie rock, alternative dance, synthpop, electronica,",,12/25/15 0:00,,0,0,
400,37RYC5aZlRo,Cheap Sunglasses,RAC feat. Matthew Koma,", nu-disco, indietronica, indie rock, alternative dance, synthpop, electronica,",synth-pop/upbeat,12/25/15 0:00,,0,0,
404,yju0tRxfGGY,Hollywood,RAC feat. Penguin Prison,", nu-disco, indietronica, indie rock, alternative dance, synthpop, electronica,",synth-pop/upbeat,12/25/15 0:00,,0,0,
39,Jl0G3uH71B8,Rad Anthem,Rad Omen,", electronic, electronica,",,12/25/15 0:00,,0,0,
270,89ODQea3U0k,Rad Anthem,Rad Omen,", electronic, electronica,",,12/25/15 0:00,,0,0,
373,wPNa9YddRqs,Escape,Radical Something,", alternative, hip hop, reggae, pop,",,12/25/15 0:00,,0,0,
372,SfIBy2I13CQ,Be Easy,Radical Something feat. Kinetics,", alternative, hip hop, reggae, pop,",,12/25/15 0:00,,0,0,
451,fwrY0D2ACNk,Throw Sum Mo,Rae Sremmurd feat. Nicki Minaj and Young Thug,", trap, hip hop,",,12/25/15 0:00,,0,0,
322,RYpqE0_VpWA,Party With Children,Ratatat,", electronica, alternative rock, experimental rock, electronic rock, neo-psychedelia, funk rock, psychedelic rock, experimental hip hop, indie rock,",,12/25/15 0:00,,0,0,
323,KhrteSZXFzM,Drugs,Ratatat,", electronica, alternative rock, experimental rock, electronic rock, neo-psychedelia, funk rock, psychedelic rock, experimental hip hop, indie rock,",,12/25/15 0:00,,0,0,
104,YlUKcNNmywk,Californication,Red Hot Chili Peppers,", funk rock, alternative rock, funk metal,",,12/25/15 0:00,,0,0,
349,sng_CdAAw8M,Open,Rhye,", alternative r&b, downtempo, soul,",,12/25/15 0:00,,0,0,
351,JJS5ywEIsA4,The Fall,Rhye,", alternative r&b, downtempo, soul,",,12/25/15 0:00,,0,0,
111,pudIZbCRq_c,Throw some D's,Rich Boy,", hip-hop/rap,null,null,",,12/25/15 0:00,,0,0,
432,CvBfHwUxHIk,Umbrella,Rihanna feat. Jay-Z,", pop, r&b, reggae, hip hop, dance-pop,",,12/25/15 0:00,,0,0,
366,8ip8OsExLJs,Down With The Trumpets,Rizzle Kicks,", british hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,
367,YA_tBIOt8MY,Miss Cigarette,Rizzle Kicks,", british hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,
341,sAHR5AIAzAc,Blurred Lines,Robin Thicke,", r&b, soul, disco, funk,",,12/25/15 0:00,,0,0,
346,_VTY8ftr1vY,Wanna Love You Girl,Robin Thicke feat. Pharrell Williams,", r&b, soul, disco, funk,",,12/25/15 0:00,,0,0,
424,jhKJ7TYugXE,So Bad (Synkro Dub Mix),Robots Don't Sleep,", electronic, electronica,",,12/25/15 0:00,,0,0,
165,_FD5u2TO-f8,Wave Racer,Rock U Tonight,", electronic, music, dance,",,12/25/15 0:00,,0,0,
117,bSdtvfBQd6c,Out of the Black,Royal Blood,", hard rock, blues rock, garage rock, rock,",,12/25/15 0:00,,0,0,
350,mpKVXTMGWEc,In Space,Royksopp,", electronic, trip hop, ambient, downtempo, chill-out, house, synthpop, eurodance,",,12/25/15 0:00,,0,0,
173,tSOUR7fi0eE,Raptor,Rustie,", electronic dance music, electronic, electronica, wonky, instrumental hip hop, dubstep, grime,",,12/25/15 0:00,,0,0,
29,Y7y0iEQ_4iE,Snow in Newark,Ryan Hemsworth,", electronic, hip hop,",,12/25/15 0:00,,0,0,
337,ukNOaKeUEQY,Awkward,San Cisco,", indie pop, indie rock, indie folk,",,12/25/15 0:00,,0,0,
379,cLCaVZ3fmU0,Too Much Time Together,San Cisco,", indie pop, indie rock, indie folk,",,12/25/15 0:00,,0,0,
7,mIMMZQJ1H6E,Disparate Youth,Santigold,", pop, electronic,",,12/25/15 0:00,,0,0,
177,OcAMZmph6j8,Careless Over You,Sasha Keeble,", pop, dance, r&b, trip hop, ambient, soul,",,12/25/15 0:00,,0,0,
61,_x6DmYxnBaI,Hold On,SBTRKT,", post-dubstep, indie pop, electronic,",,12/25/15 0:00,,0,0,
433,A-LEiOzXHWM,Wildfire,SBTRKT,", post-dubstep, indie pop, electronic,",,12/25/15 0:00,,0,0,
228,rEMsjeq43_U,Man Of The Year,Schoolboy Q,", hip hop,",,12/25/15 0:00,,0,0,
144,_L2vJEb6lVE,Collard Greens,SchoolBoy Q ft. Kendrick Lamar,", hip hop,",,12/25/15 0:00,,0,0,
425,tv8Se8xSMiw,Places,Shlomo,", electronic, hip hop,",,12/25/15 0:00,,0,0,
428,iMaQEZLVpR8,No More,Shlomo feat. Jeremih,", electronic, hip hop,",,12/25/15 0:00,,0,0,
426,K0YgU75_ZG0,Bo Peep (Do You Right),Shlomo fet. Jeremih,", electronic, hip hop,",,12/25/15 0:00,,0,0,
286,x2AOjb9HW2E,Touch,Shura,", electropop, synthpop, r&b, indietronica, new wave,",,12/25/15 0:00,,0,0,
380,_sDflY5UfRo,Buzzin',Shwayze,", alternative hip hop, hip hop,",,12/25/15 0:00,,0,0,
155,FnIoZsD2X84,No Other Way,Sinead Harnett ft. Snakehips,", electronic, dance, soul, r&b,",,12/25/15 0:00,,0,0,
218,YJVmu6yttiw,Bangarang,SKRILLEX,", electronica, electronic, electronic dance, dubstep, electro house, post-hardcore,",,12/25/15 0:00,,0,0,
209,fT50k14Rc9A,Youths,Slow Magic,", electronic, music, dance,",,12/25/15 0:00,,0,0,
353,EWb8oUwubWg,Forever Pt. II,Snakehips,", electronic, electronica, r&b,",,12/25/15 0:00,,0,0,
254,SIQihN--98Y,Let's Get Blown,"Snoop Dogg, Pharrell Williams",", hip hop, pbr&b, r&b, g-funk,",,12/25/15 0:00,,0,0,
307,e17iXDf0NGE,Lessons,SOHN,", electronic, ambient, pbr&b, r&b,",,12/25/15 0:00,,0,0,
308,C6zv_5zGEso,Bloodflows,SOHN,", electronic, ambient, pbr&b, r&b,",,12/25/15 0:00,,0,0,
422,aSjCJdRFbpk,Love You In The Dark,Sombear,", alternative,",,12/25/15 0:00,,0,0,
344,3L_yR_gHGo8,Alternate World,Son Lux,", post-rock, alternative hip hop, trip hop,",,12/25/15 0:00,,0,0,
284,7HPMK9Uxq3I,Elevate,St. Lucia,", indie electronic, synthpop,",,12/25/15 0:00,,0,0,
285,pZYM3XwgHwA,We Got It Wrong,St. Lucia,", indie electronic, synthpop,",,12/25/15 0:00,,0,0,
301,7IKIKLepGCs,High,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,
302,4MLhthz4IJ8,Only You,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,
303,LgzBM7EeR7o,Fading Days,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,
304,nZekR2Gdusk,Lonely Trip,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,
36,PDboaDrHGbA,Greyhound,Swedish House Mafia,", progressive house, electro house, electronic, electronica,",,12/25/15 0:00,,0,0,
354,Qr5AIKRPIHo,Coffee,Sylvan Esso,", electronic, indie pop,",,12/25/15 0:00,,0,0,
355,xnBjwrRmo2U,Play It Right,Sylvan Esso,", electronic, indie pop,",,12/25/15 0:00,,0,0,
352,_3ZI_TGTJ0g,On My Own,T. Williams feat. TALA,", dance, garage rock, electronic, electronica,",,12/25/15 0:00,,0,0,
153,SPXWK_7nXuc,Think of You,T. Williams ft. Tendai,", dance, garage rock, electronic, electronica,",,12/25/15 0:00,,0,0,
340,U6z_cilnJzg,Why You Wanna,T.I.,", hip hop,",,12/25/15 0:00,,0,0,
120,BgK_Er7WZVg,Mind Mischief,Tame Impala,", psychedelic rock, psychedelic pop, neo-psychedelia,",,12/25/15 0:00,,0,0,
315,e-ORhEE9VVg,Blank Space,Taylor Swift,", country, pop,",,12/25/15 0:00,,0,0,
316,nfWlot6h_JM,Shake It Off,Taylor Swift,", country, pop,",,12/25/15 0:00,,0,0,
330,ZdDHi5SSIlM,Yoshimi Battles the Pink Robots Pt. 1,The Flaming Lips,", alternative rock, psychedelic rock, experimental rock, space rock, neo-psychedelia, noise pop, post-punk,",,12/25/15 0:00,,0,0,
118,LQ_LUoLTKLo,Let Go,The Japanese Popstars,", electronic, house, electronica,",,12/25/15 0:00,,0,0,
53,Wv2AQahZwMc,"Shot at Night (Cazzette Remix),",The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,
87,X4YK-DEkvcw,Shot At The Night,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,
364,ff0oWESdmH0,When You Were Young,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,
365,sZTpLvsYYHw,All These Things That I've Done,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,
454,3BwzP1laWkQ,Just Another Girl,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,
370,emOKaGi8u5U,Classic,The Knocks feat. Powers,", edm, nu-disco, dance,",,12/25/15 0:00,,0,0,
295,zvCBSSwgtg4,Ho Hey,The Lumineers,", indie folk, folk rock, americana,",,12/25/15 0:00,,0,0,
123,Rcp8SE_FxBg,Pelican,The Maccabees,", indie rock,",,12/25/15 0:00,,0,0,
46,TFXlWfzW9Uo,Sunlight,The Magician,", house, nu-rock,",,12/25/15 0:00,,0,0,
164,GCdwKhTtNNw,Sweater Weather,The Neighborhood,", alternative,",,12/25/15 0:00,,0,0,
14,0wrsZog8qXg,Such Great Heights,the Postal Service,", alternative,",science/clean room,12/25/15 0:00,,0,0,
92,RoLTPcD1S4Q,Simple Song,The Shins,", indie rock, alternative rock, folk rock, dream pop, indie pop, surf rock,",,12/25/15 0:00,,0,0,
60,JPIhUaONiLU,Often,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,
236,T8oLQmqHnws,The Morning,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,
237,T7m9Cu-bjOE,Loft Music,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,
235,4F1JFPSQSlE,What You Need,The Weeknd,", pbr&b, r&b, pop,",,12/25/15 0:00,,0,0,
402,9MHmx9nvHqU,Greek Tragedy,The Wombats,", indie,",indie/chill,12/25/15 0:00,,0,0,
405,2WRuDAasz-8,I Stand Alone,Theophilus London,", rap, hip hop,",rap/chill,12/25/15 0:00,,0,0,
406,HChafej1nbo,Why Even Try,Theophilus London feat. Sara Quin,", rap, hip hop,",rap/chill,12/25/15 0:00,,0,0,
196,O0_ardwzTrA,So Many Details,Toro Y Moi,", indie pop, electronic, synthpop, chillwave, r&b, hip hop, pbr&b,",,12/25/15 0:00,,0,0,
197,8ID1plssS4s,Rose Quartz,Toro Y Moi,", indie pop, electronic, synthpop, chillwave, r&b, hip hop, pbr&b,",,12/25/15 0:00,,0,0,
220,gGmfOsdla2Y,Say That,Toro Y Moi,", indie pop, electronic, synthpop, chillwave, r&b, hip hop, pbr&b,",,12/25/15 0:00,,0,0,
221,J-n7N1RXJbM,How I Know,Toro Y Moi,", indie pop, electronic, synthpop, chillwave, r&b, hip hop, pbr&b,",,12/25/15 0:00,,0,0,
440,1uXrXTSASK0,Pizza Guy,Touch Sensitive,", electronic, electronica,",,12/25/15 0:00,,0,0,
1,NK2FqPNIT_U,All Gold Everything,Trinidad James,", rap, hip hop,",hood/thug/hip-hop/atlanta,12/25/15 0:00,,0,0,
291,YXwYJyrKK5A,What You Know,Two Door Cinema,", indie rock, indie rop, dance-punk, post-punk revival,",,12/25/15 0:00,,0,0,
292,sKyK1Mme9Sc,Sun,Two Door Cinema Club,", indie rock, indie rop, dance-punk, post-punk revival,",,12/25/15 0:00,,0,0,
419,5wWBLbQInqk,See,Tycho,", ambient, idm, downtempo, electrogaze, chillwave, post-rock,",,12/25/15 0:00,,0,0,
420,k9F9fuJLZoM,Adrift,Tycho,", ambient, idm, downtempo, electrogaze, chillwave, post-rock,",,12/25/15 0:00,,0,0,
250,LbouTdwOrVw,Faded,Tyga ft. Lil Wayne,", hip hop,",,12/25/15 0:00,,0,0,
260,vRvWpR4clNQ,Bimmer,Tyler The Creator,", hip hop,",,12/25/15 0:00,,0,0,
12,5jUGAVUwhRU,Down on My Luck,Vic Mensa,", rap, hip hop,",hip-hop/club,12/25/15 0:00,,0,0,
326,NJLfCBBcZAo,Blue Suede,Vince Staples,", hip hop,",,12/25/15 0:00,,0,0,
258,j8YxSzXnZ40,Pretty Girls ,Wale ft. Gucci Mane,", hip hop,",,12/25/15 0:00,,0,0,
222,HEBb3GxubAc,Weightless,Washed Out,", chillwave, electronica, dream pop, trip hop, synthpop, indie pop,",,12/25/15 0:00,,0,0,
223,9rbRwV0T0AQ,Don't Give Up,Washed Out,", chillwave, electronica, dream pop, trip hop, synthpop, indie pop,",,12/25/15 0:00,,0,0,
103,erG5rgNYSdk,Island in the Sun,Weezer,", alternative rock, power pop, pop punk, emo, indie rock,",,12/25/15 0:00,,0,0,
135,vSkb0kDacjs,Iron,Woodkid,", baroque pop, neofolk, experimental,",,12/25/15 0:00,,0,0,
28,lG5aSZBAuPs,About You,XXYYXX,", electronic, electronica, future, experimental, garage, lo-fi, ambient, witch house, post-dubstep,",,12/25/15 0:00,,0,0,
205,SqvmSdYvXcA,DMT,XXYYXX,", electronic, electronica, future, experimental, garage, lo-fi, ambient, witch house, post-dubstep,",,12/25/15 0:00,,0,0,
206,T-UIlx65E58,DMT,XXYYXX,", electronic, electronica, future, experimental, garage, lo-fi, ambient, witch house, post-dubstep,",,12/25/15 0:00,,0,0,
417,oIIxlgcuQRU,Maps,Yeah Yeah Yeahs,", garage punk, indie rock, art punk, dance-punk, post-punk revival,",,12/25/15 0:00,,0,0,
311,BrjhkRIsAiw,Breathe,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,
312,g_uoH6hJilc,King,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,
313,6nJCF01b510,Desire,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,
314,Z0atZQSUE80,Take Shelter,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,
345,VjT4BzLTaJU,Real,Years ,", indie, synthpop, indie pop, electronica, electronic,",,12/25/15 0:00,,0,0,
409,H3T2RnTBp_4,Real,Years and Years,", indie, synthpop, indie pop, electronica, electronic,",electronica/indie/chill,12/25/15 0:00,,0,0,
93,JyBl5ZgnEr4,Ambling Alp,Yeasayer,", experimental rock, psychedelic pop, worldbeat,",,12/25/15 0:00,,0,0,
143,xvGStAFxXfs,Uptown Funk Remix,YONAS,", hip hop, rap, alternative hip hop, pop,",,12/25/15 0:00,,0,0,
125,2CAF26JV9qs,First Days of Something,Young Dreams,", alternative,",,12/25/15 0:00,,0,0,
126,I1a6h2QIzdQ,Fog Of War,Young Dreams,", alternative,",,12/25/15 0:00,,0,0,
127,LAyKt9pxp7I,Young Dreams,Young Dreams,", alternative,",,12/25/15 0:00,,0,0,
298,iTkuJenFdPU,To You,Young Wonder,", electronic, electronica,",,12/25/15 0:00,,0,0,
44,IxxstCcJlsc,Clarity,Zedd,", electro house, house, electronic, electronica,",,12/25/15 0:00,,0,0,
119,bpOSxM0rNPM,Do I Wanna Know,,", indie rock, psychedelic rock, post-punk revival,",,12/25/15 0:00,,0,0,
132,DDRPf8KHawY,,,", alternative hip hop, experimental hip hop,",,12/25/15 0:00,,0,0,
329,lPXWt2ESxVY,Do You Realize,,", alternative rock, psychedelic rock, experimental rock, space rock, neo-psychedelia, noise pop, post-punk,",,12/25/15 0:00,,0,0,
473,zht9zsZ23Ro,Runaway,Pell,", rap, r&b, dream rap,",,1/5/16 2:25,,0,0,
474,KVl_1bJ79uw,Eleven:11,Pell,", chill rap, rap, dream rap,",,1/5/16 2:32,,0,0,
475,kfwa7Y_eIu4,Ocean View,Pell,", chill rap, rap, dream rap,",,1/5/16 2:33,,0,0,
476,8lrmr2pi1z8,The Never,Pell,", chill rap, rap, dream rap,",,1/5/16 2:35,,0,0,
