id,vid,name,artist,genre,tags,created_at,updated_at,staff,likes,director,spotify_id,spotify_pop,energy,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id
297,kwxIFk3tZSI,Take Me To Church (Hozier Cover),Kiesza,", indie rock, soul,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,98
324,hvZJI8rerWA,Rock Bottom,King Krule,", indie rock, punk jazz, jazz fusion, post-punk, hip hop, darkwave,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100
267,bqMpt1Ye79A,Silver Platter,KYLE,", hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,104
360,4knuoIAWweA,Blue Jeans (RAC Remix),Lana Del Rey,", baroque pop, dream pop, indie pop, psychedelic rock, rock, trip hop,",,12/25/15 0:00,,0,0,,318wNrLsgmWWmf5CliavKU,0,0,0,0,0,0,0,0,0,0,0,0,105
54,MGBj3LD-nko,Cool,Le Youth,", electronica, house,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,107
455,yvHYWD29ZNY,$ave Dat Money feat. Fetty Wap and Rich Homie Quan (Official Music Video),Lil Dicky,", pop-rap, hip hop, comedy, comedy hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,108
445,ZF2lZesYZo0,Kathy Lee,Jessy Lanza,", pbr&b, synthpop, dance-pop,",,12/25/15 0:00,,0,0,,2m6lLH5le0TuqGLuMeRzNS,0,0.25,0.78,5,-20.805,0,0.0783,0.000698,0.101,0.342,0.292,139.991,88
244,N9XKLqGqwLA,REALiTi,Grimes,", synthpop, futurepop, dreampop, dance,",,12/25/15 0:00,,0,0,,3AAdbLZWOptsP8ViSj71RD,0,0.632,0.638,9,-7.589,1,0.029,0.000904,0.0406,0.115,0.331,114.992,84
59,JtH68PJIQLE,Oblivion,Grimes,", synthpop, futurepop, dreampop, dance,",,12/25/15 0:00,,0,0,,4P6n0udLAnmCNXVcobYbsK,0,0.529,0.697,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.483,155.974,84
347,a0BEDnYkGmc,This This This,Late Night Alumni,", house,chill,null,",,12/25/15 0:00,,0,0,,0,0,0.447,0.586,4,-10.315,0,0.0276,0.131,0.0478,0.0676,0.307,113.043,106
388,vHU6ZRQJ50Q,G.O.M.D,J. Cole,", hip hop,",,12/25/15 0:00,,0,0,,16qYlQ6koFxYVbiJbGHblz,0,0.762,0.704,1,-8.582,1,0.305,0.0507,0,0.893,0.237,132.205,86
62,llYWjltBUPU,Tobago,Jonas Rathsman,", electronic,",,12/25/15 0:00,,0,0,,6olPSu0DIrpiLYBfgb0EAk,0,0.692,0.796,1,-8.485,1,0.0406,0.0056,0.89,0.0492,0.394,119.985,89
246,AmSV2cim0Qg,Make Her Say,"Kid Cudi ft. Kanye West, Common",", hip hop,",,12/25/15 0:00,,0,0,,7dZAPeA3Of5j5Vaef0DQ6M,0,0.718,0.933,10,-5.165,0,0.0815,0.261,2.04E-05,0.12,0.444,99.094,97
157,7xzU9Qqdqww,Pursuit of Happiness,Kid Cudi feat. Ratatat,", alternative hip hop, neo-psychedelia,",,12/25/15 0:00,,0,0,,5iSEsR6NKjlC9SrIJkyL3k,0,0.556,0.723,0,-11.394,1,0.0709,0.0163,0.0026,0.0505,0.597,128.027,96
456,LlU4FuIJT2k,Professional Rapper (Feat. Snoop Dogg),Lil Dicky,", pop-rap, hip hop, comedy, comedy hip hop,",,12/25/15 0:00,,0,0,,1Ysc1uDZtf430TGavoS1j4,0,0.621,0.685,11,-8.442,0,0.361,0.433,0,0.607,0.54,128.906,108
334,cE6wxDqdOV0,Video Games ,Lana del Rey,", baroque pop, dream pop, indie pop, psychedelic rock, rock, trip hop,",,12/25/15 0:00,,0,0,,24jvD83UgLmrdGjhWTFslY,0,0.75,0.69,9,-8.917,1,0.0542,0.431,0.024,0.0663,0.596,127.995,105
69,A6lPmv5g2sA,Nightcall,Kavinsky,", synthpop, new wave, alternative dance,",,12/25/15 0:00,,0,0,,0U0ldCRmgCqhVvD6ksG63j,0,0.851,0.505,9,-5.112,0,0.0596,0.00882,0.0143,0.389,0.418,91.029,93
274,KLdriwU4mxk,Headson,Kazy Lambist,", electronic, electronica,",,12/25/15 0:00,,0,0,,1i8S8b09hPcQEpi3U5cuwy,0,0.454,0.814,0,-13.431,1,0.0417,0.383,6.63E-05,0.116,0.567,115.011,94
4,1FH-q0I1fJY,Genesis,Grimes,", synthpop, futurepop, dreampop, dance,",weird/chill/relaxed,12/25/15 0:00,,0,0,,4sCYKMatyhazyy6r2N7Hp2,0,0.677,0.611,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,84
392,BgfcToAjfdc,Stole The Show,Kygo feat. Parson James,", house, tropical house,",,12/25/15 0:00,,0,0,,4iZPNYqzI2L0uwuUKun7Aa,0,0.662,0.679,8,-6.069,0,0.174,0.155,0,0.152,0.434,99.879,103
414,N385ebYi3Sw,Locket,Kilo Kish,", alternative,",,12/25/15 0:00,,0,0,,1UBF9xXg4ay3aSxQYI3Sqw,0,0.427,0.544,9,-8.33,0,0.0298,0.174,0.0248,0.133,0.189,139.939,99
269,_y_Xpps46Uc,Coco,Lil Wayne,", gangsta rap, trap, hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,109
375,eIGh4Nc1fAM,All I Do,Logic,", hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,112
376,fPEsDF5WL1w,The Spotlight,Logic,", hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,112
31,RZNvjaJZVMg,Tiny Anthem,M Machine,", electro house, alternative dance, progressive house,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,115
436,1nZKwreCVtU,America,Mac Miller feat. Casey Veggies ,", hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,119
453,fvDQy53eldY,Otherside (Fences Remix) ,Macklemore x Ryan Lewis,", hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,121
384,B496Qv0CuOQ,Pop Culture,Madeon,", french house, electro house, house, nu-disco, pop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,123
275,WgBeu3FVi60,Daylight,Matt ,", indie pop, alternative dance,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,129
276,mJsVCi0UsSM,Let's Go,Matt ,", indie pop, alternative dance,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,129
194,v29I0srhPwg,I Folllow You,Melody's Echo Chamber,", pyschedelic rock, neo-psychedelia, dream pop, space rock,",,12/25/15 0:00,,0,0,,77IywFOJxAk4uwdIss1Qsr,0,0,0,0,0,0,0,0,0,0,0,0,132
332,C169fjEBC3o,Everything To Me,Lips,", rock, indie, alternative, indie rock, chillwave,",,12/25/15 0:00,,0,0,,6LDmNRL04GXu2yWxkSpu2o,0,0.418,0.63,5,-8.989,0,0.0335,0.747,0.017,0.126,0.298,143.843,110
76,nskaoVf8PPM,"I Follow Rivers (The Magician Remix),",Lykke Li,", indie pop,",,12/25/15 0:00,,0,0,,4Jv7lweGIUOFQ7Oq2AtAh9,0,0.696,0.786,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.297,121.974,114
320,Puph1hejMQE,"Ready, Able",Grizzly Bear,", indie rock, folk rock, psychadelic pop, neo-psychadelia, art rock, experimental,",,12/25/15 0:00,,0,0,,5cf1ZfI16kHp3S1ySpQ36G,0,0.458,0.432,0,-9.723,1,0.0399,0.23,0.719,0.111,0.237,152.572,73
207,sfy0_vhfb-s,Crystallized,Melody's Echo Chamber,", pyschedelic rock, neo-psychedelia, dream pop, space rock,",,12/25/15 0:00,,0,0,,1QhfLopkAAkDRpUmMJ1ZSh,0,0.918,0.526,4,-5.803,0,0.0494,0.00592,0.0193,0.336,0.539,122.989,132
138,S77zUWqawag,Around My Way,Lupe Fiasco,", hip hop,",,12/25/15 0:00,,0,0,,2Vba5MBCdGqcE57GSiOstv,0,0.877,0.482,8,-3.714,0,0.374,0.0526,0,0.366,0.635,205.037,113
261,9P2w_hq8YTk,Everything Goes My Way,Metronomy,", nu-disco, wonky pop,",,12/25/15 0:00,,0,0,,7r3oumwvHjsnh5IPtGrfNB,0,0.882,0.748,0,-7.184,1,0.0447,0.00083,0.815,0.543,0.56,124.983,133
391,nJSdYlAFKqA,Don't Look Down,Martin Garrix feat. Usher,", edm, electro house, big room, house, progressive house,",,12/25/15 0:00,,0,0,,5M9jOReAKGZ2AttVefFjTY,0,0.831,0.575,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.402,127.991,127
49,AwLzZoB6y8A,Mozart,Mat Zo & Arty,", dance, electronic, electronica,",,12/25/15 0:00,,0,0,,0,0,0.896,0.672,0,-6.983,1,0.0568,0.00019,0.0787,0.062,0.402,127.986,128
179,9PnOG67flRA,The Bay,Metronomy,", nu-disco, wonky pop,",,12/25/15 0:00,,0,0,,3ySxo6vRP0t9WCqhYXXMWN,0,0.72,0.776,11,-7.438,0,0.0349,0.00905,0.237,0.328,0.508,124.985,133
317,7PCkvCPvDXk,All About That Bass,Meghan Trainor,", pop, doo-wop,",,12/25/15 0:00,,0,0,,0ifSeVGUr7py5GggttDhXw,0,0.869,0.812,9,-3.698,1,0.0503,0.044,4.10E-06,0.118,0.964,134.087,131
193,ewRjZoRtu0Y,Paper Planes,M.I.A.,", hard rock,",,12/25/15 0:00,,0,0,,1kusepF3AacIEtUTYrw4GV,0,0.868,0.447,2,-4.875,1,0.234,0.026,2.52E-06,0.73,0.403,85.873,116
161,a8Iqskd_Vq8,Steve McQueen,M83,", synthpop, shoegaze, dream pop, post-rock, ambient,",,12/25/15 0:00,,0,0,,5iXWkUMZYRZADokxXnniYt,0,0.898,0.456,9,-3.25,1,0.0399,0.0699,0.295,0.0898,0.577,142.004,117
435,GjeM73Kx8nk,Compuphonic,Maddslinky,", uk garage, 2-step garage, uk funky, broken beat,",,12/25/15 0:00,,0,0,,0,0,0.718,0.8,4,-8.962,0,0.0364,0.00682,0.881,0.0741,0.508,125.019,122
238,JcaYKuK-q40,Slide,Missy Elliot,", hip hop, r&b,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,140
94,ALFu4D5NGbg,New Year's Eve,MO,", pop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,141
382,p6QPwByNxlc,All That I Know,Moosh ,", hip hop, rap,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,142
3,xc1u9X4HFAE,False Astronomy,Mr. Lies,", chill,",smoke/chill/relaxed,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,144
40,NQq7tmwvjr8,"Reason (Hook & Sling Remix),",Nervo,", edm, electro house, progressive house,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,147
447,cxa1Y71Lgyg,Ethereal,Nosaj Thing and Pretty Lights,", electronic, hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,149
110,6vYnas6q3Sg,CoCo,O.T. Genesis,", hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,151
280,dLa_ryRjC7M,If I Lose Myself (Alesso Remix),OneRepublic,", pop rock, alternative rock,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,154
162,T0RvPYRRRbE,Sleepyhead,Passion Pit,", alternative dance, indietronica, synthpop, indie pop, neo-psychedelia,",,12/25/15 0:00,,0,0,,4prEPl61C8qZpeo3IkYSMl,0,0,0,0,0,0,0,0,0,0,0,0,156
371,ru-LgSvOCrE,Otherside,Macklemore x Ryan Lewis,", hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,121
287,SDTZ7iX4vTQ,Foster The People,Pumped Up Kicks,", indie pop, alternative rock, indietronica, alternative dance, neo-psychedelia,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,159
333,j37SniohwFA,Sierra Leone,Mt. Eden,", dubstep, edm,",,12/25/15 0:00,,0,0,,5l6tv2lFylSdCgkWyfHC0P,0,0.8,0.803,2,-2.932,1,0.344,0.019,0.00215,0.0589,0.66,127.968,145
398,r8BsuT0PWdI,Flashed Junk Mind,Milky Chance,", chill,",chill,12/25/15 0:00,,0,0,,5mpLcXEsk3jjzLFGuNKk5I,0,0.842,0.841,11,-8.701,1,0.0464,0.372,0.0316,0.113,0.893,117.997,139
446,_woNBiIyOKI,Eclipse,Nosaj Thing,", electronic, hip hop,",,12/25/15 0:00,,0,0,,0,0,0.466,0.314,7,-11.451,0,0.0418,0.704,0.944,0.126,0.101,157.964,148
184,pAwR6w2TgxY,Alice,Pogo,", big beat, electronica, trip hop, house, plunderphonics,",,12/25/15 0:00,,0,0,,6h4yONyGIFXYhrvEX6jVeb,0,0.551,0.678,8,-11.036,1,0.0348,0.0781,0.00941,0.122,0.465,99.998,157
163,MmZexg8sxyk,Electric Feel,MGMT,", psychedelic rock, indie rock, psychedelic pop, indietronica,",,12/25/15 0:00,,0,0,,3FtYbEfBqAlGO46NUDQSAt,0,0.807,0.763,1,-3.714,1,0.035,0.0714,0.28,0.348,0.544,103.038,135
448,aPAkcB5JgYc,Us,Nosaj Thing,", electronic, hip hop,",,12/25/15 0:00,,0,0,,0,0,0.615,0.646,0,-8.935,1,0.0316,0.0719,0.774,0.11,0.443,95.018,148
25,s-BW2gKnVz8,Do You,Miguel,", pop rock, r&b,",,12/25/15 0:00,,0,0,,4THgRPmLvhNmM9Lzj8qrvH,0,0.589,0.593,11,-6.401,1,0.0366,0.462,3.88E-06,0.0937,0.305,148.055,136
438,I-hDU63G1lc,Stay Forever,Panama,", electronic, alternative, indie pop, electronica,",,12/25/15 0:00,,0,0,,0ecsmeAZzwOKIwceh23HoE,0,0.835,0.518,9,-6.248,0,0.0356,0.00115,0.652,0.0887,0.239,129.991,155
441,YMKZIaIN7O4,It's Not Over,Panama,", electronic, alternative, indie pop, electronica,",,12/25/15 0:00,,0,0,,2tYyyvbRngq9Z6LTTFko6Y,0,0.636,0.766,11,-8.182,0,0.081,0.00179,0.207,0.0603,0.676,117,155
167,_Afy5B-rWoc,One Day They'll Know (ODESZA Remix),Pretty Lights,", electronica, nu jazz, hip hop, soul, glitch hop, trip hop, downtempo,",,12/25/15 0:00,,0,0,,4n6z0yh2ZpoGh0RNyGVu52,0,0.714,0.465,11,-6.611,0,0.0317,0.00591,0.624,0.16,0.284,140.026,158
150,Z7enjMpDggk,Sun Models,ODESZA,", indietronica, electropop, chillwave,",,12/25/15 0:00,,0,0,,7jZHUhAmW5oq1cq6s8IxmK,0,0.415,0.845,8,-11.894,0,0.148,0.154,0.853,0.0926,0.465,119.975,152
86,G29d6RDSK1c,This Must Be The Place,Miles Fisher,", pop,",,12/25/15 0:00,,0,0,,55h72bRMkO7jqGDziRKrxF,0,0.629,0.645,7,-5.697,1,0.029,0.0102,0,0.0543,0.774,110.034,137
293,ghb6eDopW8I,Little Talks,Of Monsters and Men,", indie folk, indie pop,",,12/25/15 0:00,,0,0,,3a2tuvXCHbW5nuUckuHkKT,0,0.33,0.273,10,-12.314,0,0.0624,0.545,0,0.0883,0.165,179.11,153
449,GK8mtokmoaQ,Try,Nosaj Thing feat. Toro Y Moi,", electronic, hip hop,",,12/25/15 0:00,,0,0,,0EBMyND2B1nwT6SNvVEa2F,0,0.29,0.893,8,-15.492,0,0.171,0.0188,0.613,0.148,0.747,121.964,150
159,UylPrMcurB8,Always,Panama,", electronic, alternative, indie pop, electronica,",,12/25/15 0:00,,0,0,,4jozjPDv6YVVDmDqDQqyTf,0,0.799,0.759,1,-7.679,0,0.0598,0.0848,0.0193,0.107,0.563,144.945,155
278,aVBH1qIqe7Y,You Took Your Time,Mount Kimbie feat. King Krule,", post-dubstep, minimal, ambient,",,12/25/15 0:00,,0,0,,3zBgPi9s8iroxNQ5rNYeQR,0,0.465,0.621,3,-16.333,0,0.0355,0.73,0.917,0.151,0.0683,113.669,143
112,LrUvu1mlWco,We Can't Stop,Miley Cyrus,", r&b, dance-pop,",,12/25/15 0:00,,0,0,,2y4lAQpi5VTNLu2ldeTdUH,0,0.617,0.611,1,-5.796,0,0.0335,0.00787,0,0.372,0.488,80.022,138
318,3O1_3zBUKM8,La La La,Naughty Boy feat. Sam Smith,", uk garage, r&b, dance-pop,",,12/25/15 0:00,,0,0,,36pLU2ywVeBKEF0rrKtmCB,0,0.649,0.77,6,-5.207,0,0.0307,0.113,0,0.0907,0.279,125.096,146
265,AgueBRR8yLk,Gambler,QuESt,", hip hop, rap,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,161
39,Jl0G3uH71B8,Rad Anthem,Rad Omen,", electronic, electronica,",,12/25/15 0:00,,0,0,,0OGkg1K6JEmljfa4XkSnkn,0,0,0,0,0,0,0,0,0,0,0,0,164
424,jhKJ7TYugXE,So Bad (Synkro Dub Mix),Robots Don't Sleep,", electronic, electronica,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,175
165,_FD5u2TO-f8,Wave Racer,Rock U Tonight,", electronic, music, dance,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,176
350,mpKVXTMGWEc,In Space,Royksopp,", electronic, trip hop, ambient, downtempo, chill-out, house, synthpop, eurodance,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,178
177,OcAMZmph6j8,Careless Over You,Sasha Keeble,", pop, dance, r&b, trip hop, ambient, soul,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,183
451,fwrY0D2ACNk,Throw Sum Mo,Rae Sremmurd feat. Nicki Minaj and Young Thug,", trap, hip hop,",,12/25/15 0:00,,0,0,,5uqphUYsR45kPYplrYSAQh,0,0.636,0.862,6,-7.954,0,0.132,0.0335,0.00071,0.0924,0.578,142.031,167
432,CvBfHwUxHIk,Umbrella,Rihanna feat. Jay-Z,", pop, r&b, reggae, hip hop, dance-pop,",,12/25/15 0:00,,0,0,,49FYlytm3dAAraYgpoJZux,0,0.792,0.785,1,-4.185,1,0.0708,0.000168,0.000389,0.191,0.778,124.984,171
29,Y7y0iEQ_4iE,Snow in Newark,Ryan Hemsworth,", electronic, hip hop,",,12/25/15 0:00,,0,0,,5BF0Di2gIXV5wdlnobIKLF,0,0.598,0.678,11,-7.431,1,0.0303,0.317,0.778,0.0661,0.213,124.003,180
117,bSdtvfBQd6c,Out of the Black,Royal Blood,", hard rock, blues rock, garage rock, rock,",,12/25/15 0:00,,0,0,,2nIulsLMiP2SMTDrtxfQXX,0,0.964,0.312,1,-3.989,1,0.149,0.0242,0.00534,0.696,0.475,157.819,177
373,wPNa9YddRqs,Escape,Radical Something,", alternative, hip hop, reggae, pop,",,12/25/15 0:00,,0,0,,70H1jzRQGqgJ0frP4HTiiF,0,0.903,0.353,9,-3.418,1,0.0949,0.0216,0,0.644,0.598,173.715,165
433,A-LEiOzXHWM,Wildfire,SBTRKT,", post-dubstep, indie pop, electronic,",,12/25/15 0:00,,0,0,,65jAG0pqo7HI7OZCKejN4K,0,0.481,0.835,0,-7.188,0,0.387,0.0308,0.000501,0.0896,0.34,139.581,184
7,mIMMZQJ1H6E,Disparate Youth,Santigold,", pop, electronic,",,12/25/15 0:00,,0,0,,0t2QiRkpag0fAgs9zuCPlH,0,0.931,0.642,1,-4.142,1,0.0417,0.0131,0.825,0.215,0.537,152.005,182
349,sng_CdAAw8M,Open,Rhye,", alternative r&b, downtempo, soul,",,12/25/15 0:00,,0,0,,3JsA2sWDNR9oQogGAzqqtH,0,0.324,0.574,0,-10.993,1,0.0307,0.886,0.0817,0.28,0.226,91.007,169
346,_VTY8ftr1vY,Wanna Love You Girl,Robin Thicke feat. Pharrell Williams,", r&b, soul, disco, funk,",,12/25/15 0:00,,0,0,,0KM6AKdy0UPr7U4s7nPuwc,0,0.36,0.909,9,-9.28,0,0.155,0.0403,0.00735,0.0926,0.732,116.031,174
270,89ODQea3U0k,Rad Anthem,Rad Omen,", electronic, electronica,",,12/25/15 0:00,,0,0,,0OGkg1K6JEmljfa4XkSnkn,0,0.534,0.691,4,-6.714,0,0.0405,0.0164,1.42E-06,0.0459,0.285,119.994,164
58,PmRraoL9v7k,Lofticries,Purity Ring,", synthpop, trip hop, dream pop, witch house, futurepop, electronic, electronica,",,12/25/15 0:00,,0,0,,45aZM1UAGfThfsQ6haapFu,0,0.73,0.671,8,-6.773,1,0.0369,0.116,0.000356,0.201,0.302,112.011,160
366,8ip8OsExLJs,Down With The Trumpets,Rizzle Kicks,", british hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,,1Fxp4LBWsNC58NwnGAXJld,0,0.883,0.755,4,-5.189,0,0.0761,0.0828,0,0.161,0.816,115.037,172
379,cLCaVZ3fmU0,Too Much Time Together,San Cisco,", indie pop, indie rock, indie folk,",,12/25/15 0:00,,0,0,,0LcVvD1iPjqkfVdWd7ClfA,0,0.841,0.563,2,-5.35,1,0.0519,0.263,0.000258,0.0751,0.96,154.876,181
372,SfIBy2I13CQ,Be Easy,Radical Something feat. Kinetics,", alternative, hip hop, reggae, pop,",,12/25/15 0:00,,0,0,,3yBuFPKjJuDCZGK86qXwgo,0,0.436,0.572,0,-7.531,1,0.421,0.732,0,0.125,0.282,85.901,166
186,2dN9K8XoDm4,Obedear,Purity Ring,", synthpop, trip hop, dream pop, witch house, futurepop, electronic, electronica,",,12/25/15 0:00,,0,0,,0AVzhaaOaGgdyXJ2orgfwC,0,0.732,0.605,6,-5.643,0,0.15,0.195,0.0135,0.246,0.136,195.978,160
351,JJS5ywEIsA4,The Fall,Rhye,", alternative r&b, downtempo, soul,",,12/25/15 0:00,,0,0,,35yZkNFNVosiHE6Uj0COVM,0,0.58,0.644,5,-14.366,1,0.046,0.138,0.873,0.175,0.701,104.976,169
400,37RYC5aZlRo,Cheap Sunglasses,RAC feat. Matthew Koma,", nu-disco, indietronica, indie rock, alternative dance, synthpop, electronica,",synth-pop/upbeat,12/25/15 0:00,,0,0,,4MatjVmXUxuBf7WeInnRBG,0,0.678,0.684,9,-6.828,1,0.0517,0.0157,0.00578,0.0626,0.749,114.997,162
367,YA_tBIOt8MY,Miss Cigarette,Rizzle Kicks,", british hip hop, alternative hip hop,",,12/25/15 0:00,,0,0,,72Htalpn6n4NDZx4OgQmlq,0,0.794,0.657,8,-4.321,1,0.124,0.0058,3.84E-05,0.142,0.679,159.989,172
61,_x6DmYxnBaI,Hold On,SBTRKT,", post-dubstep, indie pop, electronic,",,12/25/15 0:00,,0,0,,0,0,0.389,0.774,0,-11.792,1,0.0387,0.199,0.244,0.0889,0.464,131.981,184
404,yju0tRxfGGY,Hollywood,RAC feat. Penguin Prison,", nu-disco, indietronica, indie rock, alternative dance, synthpop, electronica,",synth-pop/upbeat,12/25/15 0:00,,0,0,,3xEqegrcyQtfhWeEMnDyCG,0,0.544,0.944,8,-6.144,1,0.0521,0.13,0.000638,0.164,0.962,119.995,163
425,tv8Se8xSMiw,Places,Shlomo,", electronic, hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,186
428,iMaQEZLVpR8,No More,Shlomo feat. Jeremih,", electronic, hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,187
426,K0YgU75_ZG0,Bo Peep (Do You Right),Shlomo fet. Jeremih,", electronic, hip hop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,188
254,SIQihN--98Y,Let's Get Blown,"Snoop Dogg, Pharrell Williams",", hip hop, pbr&b, r&b, g-funk,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,194
352,_3ZI_TGTJ0g,On My Own,T. Williams feat. TALA,", dance, garage rock, electronic, electronica,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,201
153,SPXWK_7nXuc,Think of You,T. Williams ft. Tendai,", dance, garage rock, electronic, electronica,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,202
315,e-ORhEE9VVg,Blank Space,Taylor Swift,", country, pop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,205
316,nfWlot6h_JM,Shake It Off,Taylor Swift,", country, pop,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,205
53,Wv2AQahZwMc,"Shot at Night (Cazzette Remix),",The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,207
301,7IKIKLepGCs,High,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,,0,0,0.321,0.55,0,-8.291,1,0.0381,0.00104,0.576,0.0767,0.191,75.077,199
155,FnIoZsD2X84,No Other Way,Sinead Harnett ft. Snakehips,", electronic, dance, soul, r&b,",,12/25/15 0:00,,0,0,,5LuXEmya3JlX3ZfdudPAbO,0,0.526,0.632,3,-8.645,0,0.282,0.241,0,0.223,0.479,181.921,190
87,X4YK-DEkvcw,Shot At The Night,The Killers,", alternative rock, indie rock, post-punk revival, new wave, heartland rock,",,12/25/15 0:00,,0,0,,2aZ2Co4NeQRsqWcU930zHT,0,0.803,0.506,5,-4.842,1,0.0592,0.0971,0.0215,0.11,0.224,185.906,207
307,e17iXDf0NGE,Lessons,SOHN,", electronic, ambient, pbr&b, r&b,",,12/25/15 0:00,,0,0,,4jEYbXkcIctffZOkcJONoO,0,0.683,0.56,7,-10.6,0,0.0656,0.134,0.173,0.693,0.541,79.995,195
302,4MLhthz4IJ8,Only You,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,,0,0,0.476,0.358,10,-11.427,0,0.117,0.857,0.645,0.14,0.36,130.22,199
284,7HPMK9Uxq3I,Elevate,St. Lucia,", indie electronic, synthpop,",,12/25/15 0:00,,0,0,,5BxVRqpZi6tIhAap1ZjzVD,0,0.96,0.448,11,-6.722,0,0.357,0.0935,0,0.361,0.409,102.767,198
218,YJVmu6yttiw,Bangarang,SKRILLEX,", electronica, electronic, electronic dance, dubstep, electro house, post-hardcore,",,12/25/15 0:00,,0,0,,6VRhkROS2SZHGlp0pxndbJ,0,0.926,0.633,11,-4.749,0,0.0971,0.0106,0.54,0.133,0.493,140.037,191
303,LgzBM7EeR7o,Fading Days,Sun Glitters,", electronic, electronica,",,12/25/15 0:00,,0,0,,4px2SS3vwymJYyCxIiiYEe,0,0.722,0.334,10,-11.762,0,0.314,0.194,0.92,0.108,0.232,118.317,199
353,EWb8oUwubWg,Forever Pt. II,Snakehips,", electronic, electronica, r&b,",,12/25/15 0:00,,0,0,,4yvKqltUO2ogccevjmT5Yc,0,0.602,0.564,11,-6.422,1,0.0591,0.0958,0,0.138,0.385,137.883,193
144,_L2vJEb6lVE,Collard Greens,SchoolBoy Q ft. Kendrick Lamar,", hip hop,",,12/25/15 0:00,,0,0,,0zO8ctW0UiuOefR87OeJOZ,0,0.569,0.828,11,-4.85,1,0.0622,0.0279,6.58E-06,0.143,0.68,153.989,185
